source,POS
Tarja,properNoun
Casati,properNoun
Cepun,properNoun
Raider,properNoun
Roddick,properNoun
Tranströmer,properNoun
Maestro,properNoun
Mosneagu,properNoun
Arsenijevic,properNoun
Muhammadmian,properNoun
Euroitalia,properNoun
Zivkucin,properNoun
Pasion,properNoun
Tedi,properNoun
Hebros,properNoun
Karan,properNoun
Primer,properNoun
Cravinho,properNoun
Aggeletou,properNoun
Sretan,properNoun
Borovcanin,properNoun
Sirkeci,properNoun
Nijaz,properNoun
McGuffie,properNoun
Sredojevic,properNoun
Drinka,properNoun
Altun,properNoun
Fukui,properNoun
Titu,properNoun
Sanel,properNoun
Odartsi,properNoun
Skelane,properNoun
Ziller,properNoun
Papamichalopoulos,properNoun
Velinovska,properNoun
Ahdin,properNoun
Llambi,properNoun
Von Habsburg,properNoun
Vosskuhle,properNoun
Lambrianidis,properNoun
Cem,properNoun
Kelmendi,properNoun
Bozo,properNoun
Risan,properNoun
Selenic,properNoun
Cernenco,properNoun
Debar,properNoun
Carman,properNoun
Karpuzcu,properNoun
Lehel,properNoun
Iliadis,properNoun
Grancharova,properNoun
Kazichene,properNoun
Dindane,properNoun
Nazif,properNoun
Liosia,properNoun
Bair,properNoun
Ninoslav,properNoun
Cortic,properNoun
Irakleio,properNoun
Kovesi,properNoun
Stelliatos,properNoun
Ramadani,properNoun
Hvar,properNoun
Citroen,properNoun
Greguric,properNoun
Altintop,properNoun
Mittelmoda,properNoun
Kocovski,properNoun
Kenichi,properNoun
Znjan,properNoun
Ergin,properNoun
Modrici,properNoun
Bilan,properNoun
Hakan,properNoun
Verdechi,properNoun
Gazela,properNoun
Nikolaevich,properNoun
Petrich,properNoun
Duvnjak,properNoun
Danforth,properNoun
Nollas,properNoun
Perianu,properNoun
Tanui,properNoun
Icli,properNoun
Myrdal,properNoun
Mladineo,properNoun
Nedjeljko,properNoun
Vladan,properNoun
Maniani,properNoun
Frischenschlager,properNoun
Saftoiu,properNoun
Hatay,properNoun
Zampelas,properNoun
Bazargan,properNoun
Fico,properNoun
Salmi,properNoun
Pajazitit,properNoun
