source,POS
Teregulov,properNoun
carcass,noun
Nurbek,properNoun
Sayda,properNoun
Abdibay,properNoun
typo,noun
Kole,properNoun
funster,noun
goods,noun
Aliev,properNoun
Zhaysan,properNoun
Zhanbota,properNoun
Imangeldi,properNoun
accurate eye,noun
Tazhigul,properNoun
bustling,noun
Raisa,properNoun
pedestal,noun
Gerry,properNoun
Leone,properNoun
squashed,adjective
peacekeeping,noun
Alvin,properNoun
Nariman,properNoun
Sypatayev,properNoun
seedling,noun
rampage,noun
Aesop,properNoun
auricular,noun
Myrzakhmetov,properNoun
Zhanatbek,properNoun
Maqsud,properNoun
Smagulovich,properNoun
khan,noun
Nailya,properNoun
Janoraz,properNoun
Karima,properNoun
novelette,noun
Maputo,properNoun
Fillipo,properNoun
Bulbul,properNoun
Aidarkol,properNoun
Charles,properNoun
Fausto,properNoun
folklorist,noun
Chico,properNoun
malleability,noun
Zliha,properNoun
Yamato,noun
watchfulness,noun
Aikun,properNoun
Zhanbusunov,properNoun
conscience,noun
opposing,noun
Aqnazar,properNoun
Phle,properNoun
Baurzhan,properNoun
tadzhik,noun
L,numeral
Venancio,properNoun
Bogetsay,properNoun
Lavrov,properNoun
Saudi Arabia,noun
Baily,properNoun
autotower,noun
confided,adjective
Abdi,properNoun
the same,adjective
Ali,properNoun
breastplate,noun
auto station,noun
mari,noun
Barium,noun
Salnikov,properNoun
Londoner,noun
cologne,noun
Nero,properNoun
injury,verb
interest,adjective
interest,copula
Nurbay,properNoun
Jenny,properNoun
capita,noun
hypnotist,noun
Aziz,properNoun
south side,noun
Charlotte,properNoun
Bibi,properNoun
Twrgenov,properNoun
Kad,properNoun
continuum,noun
Asima,properNoun
Kubenkulova,properNoun
Saira,properNoun
Elbek,properNoun
Mauro,properNoun
Naqyp,properNoun
Zhanbay,properNoun
reconnaissance,noun
Tazhimurat,properNoun
Janday,properNoun
Grigory,properNoun
Betkainar,properNoun
Dzhaksybekov,properNoun
Ferdinando,properNoun
commutative,adjective
you,pronoun
you,personalPronoun
Central,adjective
Oscillating,adjective
Shamaev,properNoun
Syr-Darya,properNoun
Ajanta,properNoun
Nasirov,properNoun
Baikonys,properNoun
Zakira,properNoun
Caspian,adjective
Artykbai,properNoun
Shonanov,properNoun
Aymurat,properNoun
edelweiss,noun
online,noun
woes,adjective
Bulqish,properNoun
Tabiba,properNoun
Zheksen,properNoun
corrosives,noun
Berezovka,properNoun
over,noun
Sayrambay,properNoun
Habib,properNoun
fife,noun
surety,noun
Ertiles,properNoun
Katerina,properNoun
pitched,adjective
since,postposition
Pil,properNoun
Talshybyk,properNoun
Najib,properNoun
since childhood,adverb
alongside,noun
photoreceptor,noun
Nafisa,properNoun
Lilia,properNoun
Arkuk,properNoun
Kaziza,properNoun
Estay,properNoun
Asysagha,properNoun
careerist,noun
Athena,properNoun
Nazirbaev,properNoun
Elqam,properNoun
Kassymbai,properNoun
Lorbrulgrud,properNoun
Chok,properNoun
Otan,properNoun
Roh,properNoun
Arykty,properNoun
grovel,noun
Slam,noun
bolshevistic,adjective
Dilara,properNoun
Vardan,properNoun
Isaqan,properNoun
Garifa,properNoun
Fahir,properNoun
Axial,adjective
morsel,noun
Alden,properNoun
Tashenev,properNoun
phlegm,noun
Oth,properNoun
Burkitbek,properNoun
Aibek,properNoun
kicker,noun
Gram,properNoun
Zamzegul,properNoun
Trave,noun
Karl,properNoun
hoof,noun
Gal,properNoun
trait,noun
I,pronoun
I,personalPronoun
Ulyanovov,properNoun
Sadykov,properNoun
opposed,adjective
Nicholas,properNoun
Nazir,properNoun
mandril,noun
matrimony,noun
Alakyn,properNoun
manats,noun
candlestick,noun
Chemical,properNoun
Akkum,properNoun
Uzbekov,properNoun
Zaituna,properNoun
leash,noun
Petersburg,properNoun
Dabys,properNoun
Ospanali,properNoun
Mo,properNoun
Mir,properNoun
Akterek,properNoun
Bestobeh,properNoun
Diyar,properNoun
monkshood,noun
Cosmosbek,properNoun
Rakhimov,properNoun
dandyism,noun
detail,adverb
Havi,properNoun
district council,noun
Cooper,properNoun
Erythrocyte,noun
Thera,properNoun
Derrick,properNoun
Julien,properNoun
Araysha,properNoun
macaroni,noun
decease,verb
pug-dog,noun
Russell,properNoun
Soltibay,properNoun
Mamyt,properNoun
Renata,properNoun
selcuk,noun
Byron,properNoun
Riz,properNoun
Temirzhanov,properNoun
clad,adjective
Turgenev,properNoun
curve,adjective
neatness,noun
expanse,noun
evaporator,noun
paraclete,noun
Kydyrali,properNoun
mountebank,noun
acclaimed,adjective
Myrzabay,properNoun
Akkainar,properNoun
Baytak,properNoun
Abyztobe,properNoun
Bram,properNoun
Counterexample,noun
Potapov,properNoun
Pugachev,properNoun
Contents,noun
herder,noun
Celzo,properNoun
Kerim,properNoun
for a period of time,adverb
lackey,noun
Torsion,noun
Declinator,noun
Margarita,properNoun
wrapper,noun
tough,noun
manhole,noun
Karimbek,properNoun
Muqamediyar,properNoun
defaulter,noun
dendrostellera,noun
Orazbek,properNoun
Aron,properNoun
exactness,noun
Narymbetov,properNoun
Remington,properNoun
Santino,properNoun
Wolfgang,properNoun
Jora,properNoun
Magzum,properNoun
Igor,properNoun
Curacao,properNoun
Aqanbaraq,properNoun
next to,noun
Mussakhodzhayeva,properNoun
on,noun
xaniva,noun
Eszhan,properNoun
Saduakasov,properNoun
Aike,properNoun
Pythagor,properNoun
Atkinson,properNoun
sheathed,adjective
Gumar,properNoun
inertness,noun
Ongarbay,properNoun
Senkaku,properNoun
independence-minded,adjective
amused,adjective
cola,noun
Tynaliyev,properNoun
tradesman,noun
lifelessness,noun
Dosymzhan,properNoun
Sauytbai,properNoun
Nurzhaubay,properNoun
Monism,noun
Minsk,properNoun
Agnessa,properNoun
USA,properNoun
Edil,properNoun
clipped,adjective
Jer,properNoun
Aizhas,properNoun
videocassette,noun
Otryvanov,properNoun
Boksyk,properNoun
Aklima,properNoun
Yessimov,properNoun
Suture,noun
Giampaolo,properNoun
Liubov,properNoun
Bil,properNoun
at least,adjective
Gulzhenis,properNoun
Panfilov,properNoun
Artiqqali,properNoun
Hitchcock,properNoun
Oskemen,properNoun
Saratov,properNoun
Yenisei,properNoun
disbelief,noun
Ahab,properNoun
Demejan,properNoun
embezzler,noun
Alcaeus,properNoun
Guernsey,properNoun
Akkuyash,properNoun
Baltabay,properNoun
Par,properNoun
Claude,properNoun
Sakbaldiyevich,properNoun
clearness,noun
Eleazar,properNoun
Cher,properNoun
well,noun
Podvorkov,properNoun
Nurzerek,properNoun
Travis,properNoun
Rostam,properNoun
Az,properNoun
Eli,properNoun
upside down,adjective
Dzhartybayev,properNoun
embroiderer,noun
ingenuity,noun
Ayup,properNoun
Cwporshnev,properNoun
lilliput,noun
Wollstonecraft,properNoun
superfice,noun
Nurgaliyev,properNoun
Leb,properNoun
Nurlat,properNoun
Shav,properNoun
Xap,properNoun
tinderbox,noun
Franz,properNoun
Temirtau,properNoun
E,numeral
Kyustendil,properNoun
Qojeke,properNoun
Abilgazi,properNoun
Severiano,properNoun
polisario,noun
intake,verb
Abdizhamil,properNoun
bud,noun
stipend,noun
Sce,properNoun
Alvar,properNoun
brood,noun
friability,noun
yuan,noun
Sarah,properNoun
Sholman,properNoun
immutability,noun
courier,noun
accept,noun
folklorer,noun
Elaine,properNoun
Stefano,properNoun
necessarian,noun
chaff,noun
middle,adverb
Fazyl,properNoun
Moldan,properNoun
Kundyz,properNoun
Tatanov,properNoun
ebbed,adjective
matchmaker,noun
combiner,noun
Anfisa,properNoun
Bektur,properNoun
pollard,noun
Fiorela,properNoun
smallness,noun
Tastulek,properNoun
Asamat,properNoun
Zeman,properNoun
dynamic,noun
Aksuat,properNoun
honeyview,noun
Alhazen,properNoun
Benjamin,properNoun
abstersive,adjective
Nabi,properNoun
Lamberto,properNoun
Abdishev,properNoun
Arafur,properNoun
prelector,noun
chloroplast,noun
rust,noun
persecuted,adjective
Alison,properNoun
Babaqoja,properNoun
voluble,noun
Cosmodrome,noun
Mordovia,properNoun
Ayzhariq,properNoun
Dosbay,properNoun
Ainazhan,properNoun
Kydyrbek,properNoun
Nygmatulin,properNoun
Seidakhmet,properNoun
Vinka,properNoun
Brody,properNoun
Ilmar,properNoun
Manasseh,properNoun
Zamzamiya,properNoun
Ajgul,properNoun
acquaintance,verb
Zhuban,properNoun
Naph,properNoun
Trofimov,properNoun
signalman,noun
Azilkhan,properNoun
humaneness,noun
Beysali,properNoun
wineglass,noun
Yesik,properNoun
Satarov,properNoun
scrofulous,adjective
Bogembay,properNoun
Buz,properNoun
Medeo,properNoun
Bibigul,properNoun
Fadeev,properNoun
which,noun
Batpaisaghyr,properNoun
Kostanay,properNoun
kitchener,noun
Irada,properNoun
Daghandeli,properNoun
Baygozi,properNoun
Arabiya,properNoun
Budarin,properNoun
Omirgali,properNoun
authorized,adjective
Sylvia,properNoun
Amada,properNoun
Bagymsha,properNoun
Dolores,properNoun
Dauletbay,properNoun
panache,noun
Kozhanov,properNoun
Zhansugurov,properNoun
NGC,properNoun
Elbas,properNoun
Inkar,properNoun
Musatay,properNoun
refocus,verb
Usubakunov,properNoun
harmfulness,noun
Baimyrza,properNoun
rollerblade,noun
Hasen,properNoun
Kurmanғaliev,properNoun
terseness,noun
gasoline column,noun
Zhortar,properNoun
Stepanov,properNoun
Matibali,properNoun
Lammert,properNoun
Akzhal,properNoun
Gilberto,properNoun
Bektemir,properNoun
southeastern,adjective
Prescriptible,adjective
Khismatullin,properNoun
checkers player,noun
Dosbergen,properNoun
Jandosov,properNoun
Shekerkhan,properNoun
Nursovet,properNoun
Raigul,properNoun
Ibat,properNoun
Shynar,properNoun
Dayyr,properNoun
Askarbay,properNoun
pace,verb
caster,noun
Sardar,properNoun
Seyitkozha,properNoun
Bolkiah,properNoun
Akshoky,properNoun
Charlie,properNoun
beryl,noun
DiFranco,properNoun
Adilkhan,properNoun
Hamza,properNoun
Ajibek,properNoun
sarsenov,properNoun
video film,noun
Pitrach,properNoun
in keeping,postposition
Rostov,properNoun
Dalai,properNoun
Shinto,noun
Hum,properNoun
Barlykarasan,properNoun
dovecote,noun
Osakarov,properNoun
Ayadil,properNoun
unskilled,adjective
misery,noun
muffler,noun
computeric,adjective
Kenya,properNoun
Elmo,properNoun
notarially,adjective
richest woman,noun
eukaryote,noun
sameness,noun
Zi,properNoun
Jeyxwn,properNoun
Gulbanat,properNoun
Vvedenka,properNoun
autobuilding,noun
Galiya,properNoun
Qoqan,properNoun
Abwgali,properNoun
toiler,noun
Qisan,properNoun
classroom,adjective
Florian,properNoun
tomorrow,noun
Narbol,properNoun
Petlyakov,properNoun
Amina,properNoun
Maxim,properNoun
Constantine,properNoun
Kurmangazy,properNoun
Joaquin,properNoun
Shogun,noun
dwarf,verb
DUysexan,properNoun
Smirnov,properNoun
Akbala,properNoun
professed,adjective
Dosiya,properNoun
Franck,properNoun
acolyte,noun
which,demonstrativePronoun
which,personalPronoun
Orazgeldy,properNoun
trivet,noun
Sho,properNoun
Kanada,properNoun
athyrium,noun
second,numeral
Zanzibar,properNoun
SidoroCev,properNoun
Myrzamurat,properNoun
Nurmaxanbetov,properNoun
proxy,noun
existense,noun
wittedness,noun
Hedkvist,properNoun
Yershovka,properNoun
Krutov,properNoun
Ersain,properNoun
Ag,properNoun
Myanmar,properNoun
Ken,properNoun
Rakhmanov,properNoun
Sabataev,properNoun
Musin,properNoun
Carolyn,properNoun
Nouakchott,properNoun
Esirke,properNoun
commendation,noun
Alatau,properNoun
Kuvshinov,properNoun
isidora,properNoun
plodder,noun
Ra,properNoun
Zibagul,properNoun
Mashhur,properNoun
Remidjio,properNoun
Keles,properNoun
Kuralay,properNoun
Omirbayev,properNoun
induct,verb
first,numeral
Nikolaev,properNoun
Amandyk,properNoun
undisturbed,adjective
untruth,noun
business trip,noun
Shal,properNoun
Saerov,properNoun
Toraigurov,properNoun
Seitbek,properNoun
Aizhan,properNoun
Polish,noun
saddle,verb
Lebedev,properNoun
amusing,adjective
its,demonstrativePronoun
its,personalPronoun
Bozshakol,properNoun
Syromyatnikov,properNoun
gelding,noun
Dairabai,properNoun
grape-sugar,noun
Teplowxov,properNoun
Baibosyn,properNoun
Alen,properNoun
Puterov,properNoun
Kubara,properNoun
Yi,properNoun
Murat,properNoun
Sokpakbaev,properNoun
Oktyabrina,properNoun
Nurmukhambet,properNoun
Athos,properNoun
on top of,noun
Silvia,properNoun
Tah,properNoun
debauched,adjective
rationale,noun
Eden,properNoun
various,pronoun
Asyltas,properNoun
Atbasar,properNoun
Tat,properNoun
Arnold,properNoun
coheir,noun
Bayırqum,properNoun
Kunanbay,properNoun
preside,verb
Novozyvkov,properNoun
Zhumagazy,properNoun
sinuatrial,noun
Azhar,properNoun
Nishapur,properNoun
Tupolev,properNoun
Mustafa,properNoun
Ante,properNoun
however,subordinatingConjunction
ceramist,noun
Nadirbay,properNoun
Blake,properNoun
Zhuldyzai,properNoun
Yeski Shalkar,properNoun
blizzard,noun
kulan,noun
Ualikhanov,properNoun
Gian,properNoun
Messrs,properNoun
Gottfried,properNoun
Sagira,properNoun
clear-sighted,adjective
Sabanshy,properNoun
Sindibay,properNoun
Mundus,properNoun
Grant,properNoun
induration,noun
Besbalik,properNoun
Nurseit,properNoun
Ebeyti,properNoun
categorize,verb
bemoan,verb
Arys-Turkistan,properNoun
logger,noun
Sadenovich,properNoun
Zhetybai,properNoun
lesion,noun
Orlov,properNoun
Kochetkov,properNoun
Tolepbaev,properNoun
prorektor,noun
im,properNoun
sapidity,noun
copyist,noun
ablepsia,noun
Elzhar,properNoun
screenplay,noun
recompensed,adjective
remissness,noun
cognac,noun
Yeskeldi bi,properNoun
Ustem,properNoun
khanum,noun
Yenshikarman,properNoun
Ge,properNoun
Cyprien,properNoun
Zhanar,properNoun
Alik,properNoun
millions of,pronoun
millions of,determiner
Kenzhebek,properNoun
Ap,properNoun
wardroom,noun
pawned,adjective
Guinea-Bissau,properNoun
troops,noun
lank,adjective
Kenzhegali,properNoun
Zhandarbekov,properNoun
Bekbatir,properNoun
Narbay,properNoun
Sovetjan,properNoun
Milton,properNoun
Zharov,properNoun
Um,properNoun
Yerasyl,properNoun
bending,noun
sixth,numeral
Lev,properNoun
Alaric,properNoun
