source,POS
Slavevski,properNoun
loansharking,noun
Brković,properNoun
inspiredly,adverb
Doroteja,properNoun
SETimes,properNoun
horsebean,noun
Vrančić,properNoun
Kraišnić,properNoun
Bečibašić,properNoun
last spring,adverb
Janko,properNoun
non-Albanian,adjective
self-preservation,noun
leftism,noun
small display,noun
Miljanić,properNoun
Štefan,properNoun
stumble upon,verb
become ingrained,verb
whose,possessivePronoun
gentlemanliness,noun
Mionić,properNoun
Hadžipašić,properNoun
gobble,verb
Ordanoski,properNoun
subparagraph,noun
Zarić,properNoun
distancing,noun
Karađorđević,properNoun
delusion,noun
Peševski,properNoun
Antonovski,properNoun
Matuš,properNoun
Una,properNoun
biographic,adjective
Leković,properNoun
wood,adjective
New Zealandic,adjective
anticoincidence,noun
technical school,noun
Jordanovski,properNoun
Stepanuleski,properNoun
horse breeding,noun
quality,adjective
vigil,noun
April,adjective
Emmanuela,properNoun
by content,adverb
Smiljanić,properNoun
perspiration,noun
Janić,properNoun
medical equipment,noun
Čaušević,properNoun
thinner,noun
ironed,adjective
Stavreski,properNoun
Bukić,properNoun
Aleksovski,properNoun
software,adjective
Križ,properNoun
Stanojkovski,properNoun
Križanić,properNoun
Simsić,properNoun
CPA,noun
anti-Serbian,adjective
indolence,noun
seductively,adverb
penumbra,noun
cigarette butt,noun
Bojičić,properNoun
Gajović,properNoun
organised,adjective
life saving association,noun
lesbianship,noun
village,adjective
sound post,noun
Markovski,properNoun
abessive,noun
Stranski,properNoun
west coast,noun
claim,adjective
jolly person,noun
Sojić,properNoun
frontally,adverb
Mihajlović,properNoun
Pović,properNoun
Sadik,properNoun
Nović,properNoun
Tonković,properNoun
dairy,noun
Kamerić,properNoun
Jojić,properNoun
Đinić,properNoun
Frankfurt,adjective
Tesić,properNoun
Viljem,properNoun
Gruevski,properNoun
Pelovski,properNoun
only,coordinatingConjunction
Čajkovski,properNoun
Kokanović,properNoun
sow again,verb
Požarnik,properNoun
blower,noun
Vraniškovski,properNoun
nice smell,noun
evil person,noun
announced,adjective
Mičić,properNoun
Anić,properNoun
Hollywood,adjective
Stajkić,properNoun
atelier,noun
Repanović,properNoun
Viletić,properNoun
Katanić,properNoun
Lekić,properNoun
pharmacotherapeutic,adjective
Čekić,properNoun
convalesce,verb
AIS,noun
Tine,properNoun
Kosjerić,properNoun
publically,adverb
Marijan,properNoun
Cvetkoski,properNoun
Trbić,properNoun
cardiac arrest,noun
investigation,adjective
er,interjection
Petrić,properNoun
Ristevski,properNoun
non-African,adjective
Priština,adjective
Kadribašić,properNoun
trade fair,noun
claw,verb
Gudić,properNoun
Joksimović,properNoun
Kostić,properNoun
gour,noun
racketeering,noun
Berisha,properNoun
Bečierbašić,properNoun
Piranski,properNoun
Bosnian,adjective
side with,verb
Kažinski,properNoun
Hajrulahović,properNoun
Bektašević,properNoun
dress rehearsal,noun
Delević,properNoun
cow dung,noun
standard-bearer,noun
again,preposition
Taneski,properNoun
mountain road,noun
performing,adjective
Pruteanu,properNoun
heat installation,noun
hovel,noun
simulated,adjective
scribing,noun
Tirolska,properNoun
suspected,adjective
Maroević,properNoun
allure,noun
Skrbić,properNoun
Kvašnjevski,properNoun
Mihajljević,properNoun
Leposavić,properNoun
be against,verb
Čorić,properNoun
Hajduković,properNoun
red tape,noun
lecturing,noun
Adlesić,properNoun
Pavić,properNoun
co-financing,noun
Janačković,properNoun
