source,POS
Manuelita,properNoun
Shaun,properNoun
Anouska,properNoun
Gauguin,properNoun
founder shareholder,noun
Carnicero,properNoun
Wayre,properNoun
perineorrhaphy,noun
Solsona,properNoun
Nadín,properNoun
microprogramming,noun
unsuccessfully,adverb
Hamade,properNoun
Angie,properNoun
Fortea,properNoun
microcomponent,noun
McIsaac,properNoun
Desirée,properNoun
Custodia,properNoun
deify,verb
Lutheranism,noun
tangentially,adverb
Arboix,properNoun
Pascualina,properNoun
hemocytoblast,noun
victoriate,noun
waterway,noun
Farnos,properNoun
Capucine,properNoun
clog up,verb
Martiniano,properNoun
Chana,properNoun
Andrews,properNoun
Isaías,properNoun
Felez,properNoun
Kimberly,properNoun
Matias,properNoun
Magro,properNoun
Cobo,properNoun
genealogist,noun
Nova Scotia,properNoun
well in hand,adverb
Hanley,properNoun
Aidano,properNoun
orthography,noun
Makayla,properNoun
Heraclio,properNoun
Irineo,properNoun
in another way,adverb
Mimeault,properNoun
foilist,noun
Trilla,properNoun
Cope,properNoun
illuminate,verb
Rod,properNoun
Doire,properNoun
Redfern,properNoun
Fidelia,properNoun
Stockhausen,properNoun
Lowen,properNoun
Berardi,properNoun
Vertefeuille,properNoun
Argento,properNoun
helminthiasis,noun
Cox,properNoun
Celma,properNoun
Zéphir,properNoun
Jorgelina,properNoun
Montaigne,properNoun
Lajeunesse,properNoun
crop,verb
Alexandrie,properNoun
del Arco,properNoun
Boutros,properNoun
tautophony,noun
Thorello,properNoun
Primiani,properNoun
Petosa,properNoun
Alcácer,properNoun
Rosetta,properNoun
Rabinovitch,properNoun
Eid,properNoun
bonobo,noun
figuratively,adverb
unmarked,adjective
weakling,noun
Bhatti,properNoun
from elsewhere,adverb
toposequence,noun
Pilar,properNoun
Llobet,properNoun
Trillas,properNoun
Athlon,properNoun
Masagué,properNoun
Moratalla,properNoun
festoon,noun
more tenaciously,adverb
Garí,properNoun
vastly,adverb
twenty-eighth,adjective
mend,verb
Raad,properNoun
del Amo,properNoun
extracellular,adjective
Campanella,properNoun
Deslauriers,properNoun
Timotea,properNoun
Aleutian,adjective
de la Calle,properNoun
Ofelia,properNoun
interfaith,adjective
Carette,properNoun
Berdun,properNoun
Galois,properNoun
orchidectomy,noun
Hélène,properNoun
Travon,properNoun
from that moment on,adverb
Baucells,properNoun
Corinthian,adjective
Unitarian,adjective
Pacífico,properNoun
chloromelanite,noun
Marandola,properNoun
McWhirter,properNoun
Calvina,properNoun
Dhaïti,properNoun
Dsouza,properNoun
mannerism,noun
Viñuales,properNoun
Akhter,properNoun
trichiasis,noun
Brosseau,properNoun
Manubens,properNoun
Jean-Baptiste,properNoun
Gelsomino,properNoun
crystallization,noun
oligodendrocyte,noun
Cervilla,properNoun
Sellarés,properNoun
in equal shares,adverb
Bautista,properNoun
Mignacca,properNoun
Canciano,properNoun
thirty-seventh,adjective
disinflate,verb
