source,POS
Sagem,properNoun
Kalesija,properNoun
Chora,properNoun
Dinescu,properNoun
Pisanu,properNoun
Quaestus,properNoun
Gousis,properNoun
Fatmir,properNoun
Hyok,properNoun
Beqiri,properNoun
Tintor,properNoun
Solotvino,properNoun
vocalise,verb
Bosiljevo,properNoun
Mediana,properNoun
Arifaj,properNoun
Cinecitta,properNoun
Zubeyir,properNoun
Tolay,properNoun
Technodomiki,properNoun
Boxmark,properNoun
Sigonella,properNoun
Turktan,properNoun
Ikonija,properNoun
Desterbeck,properNoun
Krlovic,properNoun
Hebrosbank,properNoun
Lahdar,properNoun
Edgu,properNoun
Brasoveanu,properNoun
Tsakos,properNoun
Dimitrova,properNoun
Paraschivu,properNoun
WiFi,properNoun
Molvaer,properNoun
Zivka,properNoun
Strasser,properNoun
Donji,properNoun
Behram,properNoun
Devnya,properNoun
Brosch,properNoun
Mitrosrem,properNoun
Cinteza,properNoun
Kacarevic,properNoun
Navrom,properNoun
Mushkolaj,properNoun
Tomba,properNoun
lift the spirits,verb
Hacibektasoglu,properNoun
Hristova,properNoun
Basesgioglu,properNoun
Bagram,properNoun
come upon,verb
Roxelana,properNoun
Furis,properNoun
Bregasi,properNoun
Neuf,properNoun
Inva,properNoun
Florin,properNoun
Getro,properNoun
Kadare,properNoun
NeftegazInCor,properNoun
Driton,properNoun
Ciuhandu,properNoun
in response to,preposition
Elzira,properNoun
Attikon,properNoun
Pernek,properNoun
Vitanova,properNoun
Kalou,properNoun
Mandrescu,properNoun
Anadolu,properNoun
Naftemporiki,properNoun
Mirush,properNoun
Tilman,properNoun
Kukric,properNoun
Pupovac,properNoun
Rila,properNoun
Barbieri,properNoun
Rosbulgartabak,properNoun
Piedone,properNoun
Gerd,properNoun
Solaja,properNoun
Vaclav,properNoun
Kenge,properNoun
Enoiu,properNoun
Evrim,properNoun
Molitva,properNoun
Knezha,properNoun
Aysenur,properNoun
Haudbourg,properNoun
Dobroshi,properNoun
Gezer,properNoun
Dodecanese,properNoun
Ozren,properNoun
Anima,properNoun
Abdulrashid,properNoun
Novi,properNoun
Guiglaris,properNoun
Zdeslav,properNoun
Horst,properNoun
Buall,properNoun
Kalduderski,properNoun
Bawer,properNoun
Pasare,properNoun
Havel,properNoun
Kiras,properNoun
Ramallah,properNoun
Seif,properNoun
Corina,properNoun
Evlija,properNoun
Duygu,properNoun
Sula,properNoun
Carnahan,properNoun
Altug,properNoun
Gospic,properNoun
Fojas,properNoun
Laengle,properNoun
Loeb,properNoun
Soysal,properNoun
Teodosie,properNoun
Umwelt,properNoun
Poro,properNoun
Paroseni,properNoun
Tulea,properNoun
Zervos,properNoun
Gradevinarstva,properNoun
Dobroslav,properNoun
Igsiz,properNoun
Frederique,properNoun
Skoda,properNoun
Diwaniyah,properNoun
Denizlispor,properNoun
Toros,properNoun
Erato,properNoun
Barbulescu,properNoun
Bujanovac,properNoun
Papadopoulou,properNoun
Telco,properNoun
Cbyra,properNoun
Kyriake,properNoun
Ormel,properNoun
Trenevska,properNoun
Malina,properNoun
Loamnes,properNoun
Cerkez,properNoun
Eurofound,properNoun
Krustev,properNoun
Hasic,properNoun
Napoca,properNoun
Saydam,properNoun
Presse,properNoun
Erceg,properNoun
Hanule,properNoun
Petrovec,properNoun
Uretim,properNoun
Pekerman,properNoun
Karakocan,properNoun
Anelia,properNoun
Dikmen,properNoun
Devoll,properNoun
Iveco,properNoun
Dimitrovski,properNoun
Koulouri,properNoun
Mravlje,properNoun
Nimet,properNoun
Mun,properNoun
Cocos,properNoun
Dimitriadis,properNoun
Oluja,properNoun
Orliakas,properNoun
Mobbing,properNoun
Ulrike,properNoun
Milanov,properNoun
Musaraj,properNoun
Ceco,properNoun
Unis,properNoun
Lojze,properNoun
MiGs,properNoun
protect oneself,verb
Garganas,properNoun
Soomro,properNoun
Kitka,properNoun
Metaj,properNoun
Temin,properNoun
Ulku,properNoun
Telesat,properNoun
Schaeuble,properNoun
Bezhanovo,properNoun
Divic,properNoun
Ruchi,properNoun
Oguzlan,properNoun
Kefalonia,properNoun
Osijek,properNoun
Petir,properNoun
Veysi,properNoun
Akbiyik,properNoun
Rizvo,properNoun
Kemerburgaz,properNoun
Blanculescu,properNoun
Fak,properNoun
Nebihe,properNoun
Smeeianu,properNoun
Zoi,properNoun
Zlateva,properNoun
Mihnea,properNoun
Udum,properNoun
Topecsu,properNoun
Deloitte,properNoun
Siljegovic,properNoun
Tecuci,properNoun
Isufi,properNoun
Sotiroulla,properNoun
Ecaterina,properNoun
Lipa,properNoun
Ince,properNoun
Luledzija,properNoun
Sporturilor,properNoun
Szinhaz,properNoun
Akkuyu,properNoun
Vigen,properNoun
Bosniak,properNoun
Ristani,properNoun
Vb,properNoun
Umag,properNoun
Raonic,properNoun
Stipanov,properNoun
Kardas,properNoun
Kravchenko,properNoun
Keka,properNoun
Selmanaj,properNoun
Sikeona,properNoun
Massari,properNoun
Versfeld,properNoun
Sabahudin,properNoun
Vetendosje,properNoun
Shkupi,properNoun
Hina,properNoun
Tsenov,properNoun
Zerihoun,properNoun
Grifos,properNoun
Muhaxheri,properNoun
Varujan,properNoun
Briceag,properNoun
Zengin,properNoun
Ozbek,properNoun
Ajnishahe,properNoun
Fethi,properNoun
Nicholl,properNoun
Otesi,properNoun
Natsios,properNoun
Austro,properNoun
Hangan,properNoun
Azari,properNoun
Usce,properNoun
MakTel,properNoun
Krzysztof,properNoun
Labovic,properNoun
Koustsilieri,properNoun
Saplacan,properNoun
Kamberov,properNoun
Essonne,properNoun
Topbas,properNoun
Sazdov,properNoun
Dun,properNoun
Sao,properNoun
Bucuresti,properNoun
Acharya,properNoun
Genova,properNoun
Osmanbey,properNoun
Totozani,properNoun
Weybridge,properNoun
Pervez,properNoun
Pencho,properNoun
Baykam,properNoun
Sudului,properNoun
Kretschmer,properNoun
Gencay,properNoun
Perseids,properNoun
Bortnianski,properNoun
Scheonfelder,properNoun
Thessaliotis,properNoun
Mlikota,properNoun
Briseno,properNoun
Atakuman,properNoun
Gogov,properNoun
Ilijaz,properNoun
Sombor,properNoun
Lustig,properNoun
Pitarka,properNoun
Nuredin,properNoun
Zugdidi,properNoun
Anand,properNoun
Antonijevic,properNoun
Stig,properNoun
Marjorie,properNoun
Aaviksoo,properNoun
Darmanovic,properNoun
Hirschfeld,properNoun
Zejra,properNoun
Miloje,properNoun
Taniguchi,properNoun
Zepter,properNoun
RiverRun,properNoun
Daliborka,properNoun
Cancun,properNoun
Arie,properNoun
Boumediene,properNoun
Cakran,properNoun
Crkolez,properNoun
Nepravishta,properNoun
Intelsat,properNoun
Murtezaj,properNoun
Schavan,properNoun
Trajanoski,properNoun
Arditti,properNoun
Selulozik,properNoun
Zeynal,properNoun
Kotsovolos,properNoun
Perica,properNoun
Durukan,properNoun
Mashall,properNoun
Carshove,properNoun
Huch,properNoun
Vucjak,properNoun
Cadikovski,properNoun
Kazdagli,properNoun
Umcare,properNoun
Tripkovic,properNoun
Kelava,properNoun
Isak,properNoun
Natan,properNoun
Liplje,properNoun
Myung,properNoun
Bleiburg,properNoun
Pompea,properNoun
Tarus,properNoun
Seyret,properNoun
Meglenska,properNoun
hydropower plant,noun
Meta,properNoun
Magrath,properNoun
Aspendos,properNoun
Eversheds,properNoun
Paten,properNoun
Asashoryu,properNoun
Palo,properNoun
Boginya,properNoun
Duda,properNoun
gnash,verb
Gerti,properNoun
Remaj,properNoun
Gokcebag,properNoun
Eurobank,properNoun
Foča,properNoun
Brandeis,properNoun
Elektroprivreda,properNoun
Ilkhan,properNoun
Bigorski,properNoun
Mpumalanga,properNoun
Ashvin,properNoun
Morinj,properNoun
Minotti,properNoun
Hinseberg,properNoun
Masashi,properNoun
Vasiliki,properNoun
Filote,properNoun
Ozdem,properNoun
Targoviste,properNoun
Concordia,properNoun
Calislar,properNoun
Lollobrigida,properNoun
Orhan,properNoun
Mamutovic,properNoun
Cupica,properNoun
Buzau,properNoun
Vulcheva,properNoun
Mestrovic,properNoun
Nimani,properNoun
Prelec,properNoun
Doosan,properNoun
Ates,properNoun
Sayari,properNoun
Kainovski,properNoun
Momferatos,properNoun
Rexhe,properNoun
Leku,properNoun
Etleva,properNoun
Misbah,properNoun
Hellenikon,properNoun
Cutiliero,properNoun
Rexhaj,properNoun
Kocyigit,properNoun
Dasoz,properNoun
Petkova,properNoun
Sylikiotis,properNoun
Polje,properNoun
Bouikidis,properNoun
Desislava,properNoun
Caranfil,properNoun
Velevski,properNoun
Lukina,properNoun
Razlog,properNoun
Elsie,properNoun
Ercakica,properNoun
Senahid,properNoun
Henault,properNoun
Agong,properNoun
Miranovic,properNoun
Vedrana,properNoun
smuggling,adjective
Shomodji,properNoun
Nebojsa,properNoun
Mihailo,properNoun
Krusik,properNoun
Rafina,properNoun
Majkic,properNoun
