source,POS
utopia,noun
like,preposition
formally,adverb
enigmatic,adjective
legal,adjective
communist,adjective
polycentric,adjective
sole,adjective
Quiroga,properNoun
Switzerland,properNoun
Galeote,properNoun
Roberto,properNoun
signal,noun
Queen Elizabeth,properNoun
chill,verb
mix,verb
too much,adverb
heart,noun
tramway,noun
in bulk,adverb
thereby,adverb
fluctuation,noun
enemy,noun
bathe,verb
pair,noun
inference,noun
saint,noun
up to,preposition
Blur,properNoun
certificate,noun
Mercury,properNoun
wheel fiddle,noun
it's up to us,noun
ins and outs,noun
psychic,adjective
silhouette,noun
canter,verb
noble,adjective
intruder,noun
furious,adjective
royalty,noun
hypermarket,noun
rusty,adjective
conceive,verb
Canyellas,properNoun
Java,properNoun
consensus,noun
morphology,noun
universally,adverb
botanist,noun
congress,noun
doe,noun
renationalization,noun
denial,noun
Austria,properNoun
army,noun
splice,verb
paleolithic,noun
be keen,verb
forgo,verb
regard,noun
describe,verb
springtime,noun
incriminate,verb
stratagem,noun
matrimonial,adjective
handshake,noun
Tibet,properNoun
reason,verb
Vaughan,properNoun
pause,verb
basketball,noun
musculature,noun
vision,noun
hi-tech,adjective
Martin,properNoun
prohibition,noun
prostitute,verb
out of position,adverb
Formigal,properNoun
Faldo,properNoun
petroglyph,noun
Canadian,noun
joyous,adjective
acceptance,noun
bracket,noun
wage,noun
superfluous,adjective
civilisation,noun
cure,noun
qualifying,adjective
space,verb
ranch,noun
sphere,noun
Charlton,properNoun
eighth,determiner
sea bass,noun
counter,verb
beyond all doubt,adverb
drink,noun
Plutarch,properNoun
vocalist,noun
certainty,noun
chalk,noun
Mariña,properNoun
plug,verb
single-handed,adjective
Mills,properNoun
semifinalist,noun
fermentation,noun
snigger at,verb
Essex,properNoun
therapy,noun
be up to him,verb
Rojo,properNoun
ardour,noun
Corinth,properNoun
unquestionable,adjective
fraudulent,adjective
cause,noun
bland,adjective
camera,noun
Fadesa,properNoun
pause,noun
Cíes,properNoun
shine,verb
collagen,noun
roar,verb
solely,adverb
film,verb
reluctantly,adverb
portion,noun
imprisoned,adjective
rotary,adjective
stay home,verb
affair,noun
oligarch,noun
friend,noun
abstentionism,noun
intoxicate,verb
nuclear,adjective
console,noun
finish,noun
egg-plant,noun
unequivocally,adverb
the next year,adverb
bonfire,noun
breast,noun
currently,adverb
the next fall,adverb
softly,adverb
Bucharest,properNoun
harmless,adjective
as early as Autumn,adverb
do away with,verb
lid,noun
infusion,noun
Ferguson,properNoun
as early as next Summer,adverb
loving,adjective
fractionate,verb
tiara,noun
the next day,adverb
quivering,adjective
interaction,noun
subsidiarity,noun
placing,noun
desert,verb
John XIX,properNoun
cooperative,noun
volcanic,adjective
gunfire,noun
boggy,adjective
besides,adverb
scarlet,adjective
organism,noun
commissioner,noun
rape,noun
sufficiency,noun
order,verb
Norwegian,noun
lust,noun
geological,adjective
socioeconomic,adjective
first of all,adverb
bathroom,noun
Common,noun
Manchester City,properNoun
mobile,noun
half a loaf is better than no bread,interjection
flesh,noun
millimetre,noun
Virgil,properNoun
special,adjective
packet,noun
vacuum bottle,noun
library,noun
consistency,noun
admirable,adjective
community,adjective
Taramancos,properNoun
growing,adjective
inhibit,verb
oak grove,noun
testicle,noun
Ike,properNoun
gunman,noun
crowded,adjective
dietary,adjective
