source,POS
terceirizado,adjective
aclínico,adjective
tridentado,adjective
completório,adjective
calmo,adjective
reservado,adjective
frasniano,adjective
plenário,adjective
pungente,adjective
imprudente,adjective
sucessivo,adjective
taloso,adjective
periférico,adjective
antiestético,adjective
potroso,adjective
fluminense,adjective
derisório,adjective
peciolado,adjective
exato,adjective
aeroportuário,adjective
exaltador,adjective
ulótrico,adjective
economicista,adjective
saturante,adjective
psicossocial,adjective
metódico,adjective
circinado,adjective
vernáculo,adjective
nerítico,adjective
sensibilizador,adjective
indiciário,adjective
agonista,adjective
labial,adjective
ecossocialista,adjective
proconsular,adjective
superior,adjective
curto,adjective
esténico,adjective
octogésimo oitavo,adjective
enunciativo,adjective
purista,adjective
incalculável,adjective
osteotômico,adjective
desproporcionado,adjective
assentador,adjective
visitador,adjective
multiusuário,adjective
dióico,adjective
norte,adjective
esencial,adjective
desmesurado,adjective
eurasiático,adjective
belarusso,adjective
humorista,adjective
despreocupado,adjective
tirânico,adjective
taquigráfico,adjective
remissível,adjective
oeste,adjective
formulável,adjective
leve,adjective
temeroso,adjective
escrutador,adjective
concitador,adjective
auxiliar,adjective
harmonizável,adjective
crescente,adjective
multiétnico,adjective
activista,adjective
evangelizador,adjective
fulminado,adjective
péptico,adjective
simplético,adjective
fundiário,adjective
criptográfico,adjective
vistoso,adjective
inflacionário,adjective
montano,adjective
fixo,adjective
emocionante,adjective
partitivo,adjective
hindu,adjective
buscado,adjective
excedente,adjective
tático,adjective
adulatório,adjective
antológico,adjective
ativável,adjective
espetrográfico,adjective
septuagésimo,adjective
gaditano,adjective
granítico,adjective
progresista,adjective
purpurino,adjective
bivalente,adjective
lusófono,adjective
supremo,adjective
armamentista,adjective
representante,adjective
casuístico,adjective
proveniente,adjective
parodiador,adjective
repúblicano,adjective
denominador,adjective
maçónico,adjective
voltaico,adjective
intemporal,adjective
mimado,adjective
recordável,adjective
herético,adjective
ressonante,adjective
asturiano,adjective
analemático,adjective
inexpressável,adjective
correctivo,adjective
categorial,adjective
bilionário,adjective
desintegrável,adjective
politonal,adjective
probabilístico,adjective
postulador,adjective
classificador,adjective
pediátrico,adjective
sinuoso,adjective
cavilador,adjective
racêmico,adjective
modelável,adjective
arábico,adjective
legionário,adjective
utilitário,adjective
ictérico,adjective
amargado,adjective
duplicado,adjective
imenso,adjective
propugnador,adjective
geofísico,adjective
significante,adjective
geogénico,adjective
incompressível,adjective
defetivo,adjective
sul,adjective
desinfectante,adjective
descontaminado,adjective
resistível,adjective
máfico,adjective
oxidável,adjective
craniométrico,adjective
recetível,adjective
oposicionista,adjective
cumulativo,adjective
civilizador,adjective
crapuloso,adjective
osteográfico,adjective
logaédico,adjective
neurosensorial,adjective
exultante,adjective
flautado,adjective
sarcástico,adjective
congênito,adjective
psiquiátrico,adjective
búlgaro,adjective
islandês,adjective
acataléptico,adjective
inexistente,adjective
herculano,adjective
estocástico,adjective
quinquagésimo nono,adjective
regular,adjective
exuberante,adjective
batimétrico,adjective
electroencefalográfico,adjective
acídico,adjective
triatómico,adjective
recomendável,adjective
evangélico,adjective
forjador,adjective
ameno,adjective
mineralizável,adjective
contundente,adjective
extenuante,adjective
deslumbrante,adjective
tubuloso,adjective
pesado,adjective
hipócrita,adjective
clorofórmico,adjective
retrospectivo,adjective
estereotípico,adjective
inaugural,adjective
décimo sétimo,adjective
desintegrado,adjective
insatisfeito,adjective
compositivo,adjective
dorsal,adjective
seronegativo,adjective
cósmico,adjective
dualístico,adjective
hídrico,adjective
lentilhoso,adjective
registrável,adjective
trigésimo segundo,adjective
pulmonar,adjective
odorante,adjective
elaborado,adjective
sumptuoso,adjective
bracejador,adjective
primário,adjective
mistificador,adjective
venerador,adjective
sensacionalista,adjective
concentrador,adjective
terreno,adjective
coletivista,adjective
preparativo,adjective
anacrónico,adjective
cultivável,adjective
quinquagésimo sétimo,adjective
piromântico,adjective
fantástico,adjective
pragmático,adjective
antiemético,adjective
tropológico,adjective
tibial,adjective
corruptivo,adjective
expugnável,adjective
hidrotérmico,adjective
antipirético,adjective
morganático,adjective
tangencial,adjective
escrofuloso,adjective
afirmativo,adjective
conversador,adjective
reparatório,adjective
nonagésimo quinto,adjective
actuarial,adjective
premonitório,adjective
alimentador,adjective
eremítico,adjective
neurasténico,adjective
assistente,adjective
Pontifício,adjective
duodécimo,adjective
pecuniário,adjective
numerário,adjective
inequívoco,adjective
enfadado,adjective
estagnante,adjective
siberiano,adjective
reprovável,adjective
ortofónico,adjective
noticiável,adjective
telegénico,adjective
acolhedor,adjective
extinto,adjective
improvisável,adjective
ciático,adjective
ronhoso,adjective
esquelético,adjective
historial,adjective
criptozoico,adjective
negro,adjective
equiponderante,adjective
termântico,adjective
madrilenho,adjective
puto,adjective
uvular,adjective
ortopédico,adjective
piezométrico,adjective
inextirpável,adjective
duradouro,adjective
preceptivo,adjective
exausto,adjective
impalpável,adjective
saprozóico,adjective
siríaco,adjective
fanerítico,adjective
heteronuclear,adjective
estalagmítico,adjective
leninista,adjective
vermicular,adjective
legítimo,adjective
barroco,adjective
desafortunado,adjective
pirrônico,adjective
insoldável,adjective
nacional,adjective
desorientador,adjective
autodinâmico,adjective
límnico,adjective
plasmático,adjective
urgente,adjective
direccional,adjective
antiamericano,adjective
escapular,adjective
desbaratador,adjective
assertivo,adjective
reaccionário,adjective
dormente,adjective
delicado,adjective
parenético,adjective
quinzenal,adjective
flagelado,adjective
substancioso,adjective
intracomunitário,adjective
palatal,adjective
desdentado,adjective
infecioso,adjective
distal,adjective
trilateral,adjective
ultraliberal,adjective
microcristalino,adjective
detectável,adjective
acentual,adjective
parapsicológico,adjective
goniométrico,adjective
lucano,adjective
indiscernível,adjective
reivindicador,adjective
depredador,adjective
constantinopolitano,adjective
tardador,adjective
coincidente,adjective
hoteleiro,adjective
tracomatoso,adjective
recto,adjective
passante,adjective
vituperável,adjective
expletivo,adjective
motejador,adjective
expatriado,adjective
bracteado,adjective
tangível,adjective
flamante,adjective
genal,adjective
carbonatado,adjective
colusório,adjective
hipotermal,adjective
fisiopatológico,adjective
inculpável,adjective
magnífico,adjective
filial,adjective
requisitório,adjective
expositivo,adjective
carbonoso,adjective
grumoso,adjective
congratulatório,adjective
absurdo,adjective
demeritório,adjective
transpirável,adjective
impraticável,adjective
candial,adjective
estigmático,adjective
cerebral,adjective
florestal,adjective
divisor,adjective
silente,adjective
taiwanês,adjective
cauterizador,adjective
episcopaliano,adjective
terrorista,adjective
fruticuloso,adjective
partível,adjective
condal,adjective
excitável,adjective
torrentoso,adjective
institucionalizado,adjective
musicológico,adjective
faccioso,adjective
tífico,adjective
imaginável,adjective
inalienável,adjective
patognomónico,adjective
instalável,adjective
transformacional,adjective
emissivo,adjective
sultânico,adjective
geoestacionário,adjective
faunístico,adjective
aspectual,adjective
uniaxial,adjective
paremiológico,adjective
comprável,adjective
nororiental,adjective
septado,adjective
genial,adjective
inventivo,adjective
abissal,adjective
neurológico,adjective
pícrico,adjective
parecido,adjective
regionalizador,adjective
urbano,adjective
reedificador,adjective
declinante,adjective
epizoótico,adjective
cruzado,adjective
esquizotímico,adjective
laico,adjective
meridional,adjective
suspeito,adjective
nivoso,adjective
unilobulado,adjective
segregativo,adjective
eritematoso,adjective
impulsivo,adjective
insubornável,adjective
farfalhoso,adjective
vigésimo terceiro,adjective
respiratório,adjective
felsítico,adjective
trocaico,adjective
vestibular,adjective
bracteolar,adjective
fecundado,adjective
semítico,adjective
salino,adjective
