source,POS
impulso,noun
sonda,noun
abraço,noun
museólogo,noun
visibilidade,noun
administrativo,noun
declinação,noun
fermentação,noun
direção,noun
PIB,noun
solvatação,noun
brinquedo,noun
lixo,noun
hasta,noun
perfeccionista,noun
legação,noun
aspecto,noun
petróleo,noun
inviabilidade,noun
relato,noun
demissão,noun
pentágono,noun
treinamento,noun
decímetro,noun
invulnerabilidade,noun
epicentro,noun
adequação,noun
embalagem,noun
anarco-sindicalismo,noun
violinista,noun
tirania,noun
sucursal,noun
persa,noun
holotúria,noun
freira,noun
subcategoria,noun
protótipo,noun
condicionamento,noun
nuncupação,noun
limnologia,noun
traumatismo,noun
temor,noun
numerador,noun
mistificação,noun
vetor,noun
morcego,noun
consistório,noun
siríaco,noun
introspeção,noun
pedinte,noun
localidade,noun
indigestão,noun
projecção,noun
acomodação,noun
macartismo,noun
antroponímia,noun
vaporização,noun
bê,noun
sionismo,noun
retrotração,noun
telecomunicação,noun
subarrendamento,noun
molificação,noun
merengue,noun
congolês,noun
heptatlo,noun
imbibição,noun
rir,noun
insularidade,noun
implante,noun
venda,noun
radioactividade,noun
notário,noun
autocrata,noun
sintagma,noun
secessionista,noun
nanotecnologia,noun
trotskista,noun
regalia,noun
desdobramento,noun
malnutrição,noun
reanimação,noun
íberico,noun
electrodoméstico,noun
perpetuação,noun
camisa,noun
cubano,noun
funcionamento,noun
mapa,noun
ontologia,noun
concentrado,noun
preciosismo,noun
gradação,noun
agressividade,noun
cultivo,noun
iberismo,noun
névoa,noun
lema,noun
delito,noun
acostamento,noun
nazista,noun
foniatria,noun
revuelta,noun
purgante,noun
atuação,noun
varilla,noun
munição,noun
teatro,noun
sílaba,noun
padre,noun
elucidação,noun
comprovativo,noun
legalidade,noun
situação,noun
comboio suburbano,noun
estigmatização,noun
confortação,noun
argumentação,noun
fundamentalista,noun
apocalipse,noun
presidenciais,noun
par,noun
sublimação,noun
bilinguismo,noun
clube,noun
penalização,noun
traqueotomia,noun
erva,noun
laminador,noun
alineamento,noun
paládio,noun
sensor,noun
dono,noun
aqueduto,noun
degustação,noun
galego-português,noun
espeleólogo,noun
hidrofobia,noun
antagonismo,noun
anglofilia,noun
alojamento,noun
pessoa,noun
renovador,noun
liquidificador,noun
vencedor,noun
acepção,noun
corrimento,noun
cooperativista,noun
palco,noun
aperfeiçoamento,noun
difusão,noun
valenciano,noun
urologista,noun
loção,noun
garrafa,noun
proletariado,noun
fomento,noun
urólogo,noun
gás,noun
definição,noun
diplomado,noun
aranês,noun
estivação,noun
formalização,noun
dietista,noun
supervisão,noun
primogênito,noun
software,noun
ninfa,noun
bengala,noun
rapto,noun
desafetação,noun
jargão,noun
osculação,noun
cutinização,noun
manilha,noun
