Țiriac	e26	properNoun	0.19471917
ABC	ABC	properNoun	1.0
ABC	riaan	properNoun	0.23358563
AIP	halogen	properNoun	0.19769162
API	API	noun	1.0
ATP	ATP	noun	1.0
Aarab	Aarab	properNoun	1.0
Abad	Abad	properNoun	1.0
Abadal	Abadal	properNoun	1.0
Abadia	Abadia	properNoun	1.0
Abadias	Abadias	properNoun	1.0
Abadía	Abadía	properNoun	1.0
Abadías	Abadías	properNoun	1.0
Abarca	raimi	properNoun	0.2354826
Abas	therese	properNoun	0.21166508
Abascal	Abascal	properNoun	1.0
Abate	Abate	properNoun	1.0
Abbas	Abbas	properNoun	1.0
Abbate	rdm	properNoun	0.23807904
Abbatucci	cuccinello	properNoun	0.17626408
Abbondanza	providedtowels	properNoun	0.23992968
Abbondanzieri	Abbondanzieri	properNoun	1.0
Abbott	Abbott	properNoun	1.0
Abboud	Abboud	properNoun	1.0
Abbruzzese	terre	properNoun	0.22071055
Abdallah	Abdallah	properNoun	1.0
Abdel	Abdel	properNoun	1.0
Abdo	Abdo	properNoun	1.0
Abdon	murad	properNoun	0.16214593
Abe	Abe	properNoun	1.0
Abebe	kieran	properNoun	0.25670916
Abecassis	Abecassis	properNoun	1.0
Abel	Abel	properNoun	1.0
Abelardo	Abelardo	properNoun	1.0
Abella	Abella	properNoun	1.0
Abellard	Abellard	properNoun	1.0
Abelleira	Abelleira	properNoun	1.0
Abellán	Abellán	properNoun	1.0
Abelló	Abelló	properNoun	1.0
Abelson	Abelson	properNoun	1.0
Abengoa	drl	properNoun	0.23318139
Abenza	Abenza	properNoun	1.0
Abidal	Abidal	properNoun	1.0
Abitbol	Abitbol	properNoun	1.0
Aboujaoude	Aboujaoude	properNoun	1.0
Abraam	</s>	properNoun	0.055030145
Abraham	Abraham	properNoun	1.0
Abrahams	Abrahams	properNoun	1.0
Abramo	Abramo	properNoun	1.0
Abrams	Abrams	properNoun	1.0
Abran	Abran	properNoun	1.0
Abras	strongman	properNoun	0.2440782
Abreu	match	properNoun	0.19568944
Abril	Abril	properNoun	1.0
Abu	Abu	properNoun	1.0
Abu Dhabi	Abu Dhabi	properNoun	1.0
Abuli	Abuli	properNoun	1.0
Abós	Abós	properNoun	1.0
Acebes	Acebes	properNoun	1.0
Acebo	Acebo	properNoun	1.0
Acedo	shiver	properNoun	0.21769297
Aceituno	Aceituno	properNoun	1.0
Acero	Acero	properNoun	1.0
Acevedo	sines	properNoun	0.20820254
Aceña	Aceña	properNoun	1.0
Achille	Achille	properNoun	1.0
Achim	eq	properNoun	0.23327307
Acin	Acin	properNoun	1.0
Ackerman	Ackerman	properNoun	1.0
Acosta	Acosta	properNoun	1.0
Acri	marywood	properNoun	0.19996813
Acuña	Acuña	properNoun	1.0
Acádia	flu	properNoun	0.20545927
Adalid	Adalid	properNoun	1.0
Adam	Adam	properNoun	1.0
Adame	Adame	properNoun	1.0
Adams	Adams	properNoun	1.0
Adamuz	Adamuz	properNoun	1.0
Addison	Addison	properNoun	1.0
Adecco	discussionpage	properNoun	0.21842085
Adelaide	Adelaide	properNoun	1.0
Adelantado	Adelantado	properNoun	1.0
Adelina	Adelina	properNoun	1.0
Adelino	Adelino	properNoun	1.0
Ademola	e26	properNoun	0.2131225
Ademuz	baxter	properNoun	0.23670033
Adenauer	Adenauer	properNoun	1.0
Adjei	Adjei	properNoun	1.0
Adler	Adler	properNoun	1.0
Adobe	Adobe	properNoun	1.0
Adolfo	Adolfo	properNoun	1.0
Adolphe	Adolphe	properNoun	1.0
Ador	carny	properNoun	0.25165397
Adorno	Adorno	properNoun	1.0
Adrian	Adrian	properNoun	1.0
Adriana	Adriana	properNoun	1.0
Adriano	Adriano	properNoun	1.0
Adriá	Adriá	properNoun	1.0
Adroher	Adroher	properNoun	1.0
Adrover	farquhar	properNoun	0.22594778
Adán	Adán	properNoun	1.0
Adão	put	properNoun	0.22779304
Adílson	checkup	properNoun	0.18123202
Afeganistão	lhp	properNoun	0.24593005
Afonsinho	malice	properNoun	0.24575853
Afonso	Afonso	properNoun	1.0
Afrodita	Afrodita	properNoun	1.0
Afzal	Afzal	properNoun	1.0
Aganier	Aganier	properNoun	1.0
Agassi	Agassi	properNoun	1.0
Agassiz	Agassiz	properNoun	1.0
Agata	Agata	properNoun	1.0
Agatha	Agatha	properNoun	1.0
Agea	Agea	properNoun	1.0
Agell	Agell	properNoun	1.0
Agenor	Agenor	properNoun	1.0
Agirre	Agirre	properNoun	1.0
Agirrezabalaga	Agirrezabalaga	properNoun	1.0
Agnant	Agnant	properNoun	1.0
Agnew	Agnew	properNoun	1.0
Agnoletto	pennyworth	properNoun	0.23488782
Agostinacchio	Agostinacchio	properNoun	1.0
Agostinelli	mccauley	properNoun	0.23503563
Agostino	Agostino	properNoun	1.0
Agramunt	Agramunt	properNoun	1.0
Agraz	Agraz	properNoun	1.0
Agredano	Agredano	properNoun	1.0
Agres	rel	properNoun	0.18225005
Agresti	larrivee	properNoun	0.23276035
Agricola	Agricola	properNoun	1.0
Agripa	ntsc	properNoun	0.1868233
Agripina	Agripina	properNoun	1.0
Aguado	Aguado	properNoun	1.0
Aguadé	Aguadé	properNoun	1.0
Aguayo	Aguayo	properNoun	1.0
Agudelo	flutie	properNoun	0.24508697
Agudo	Agudo	properNoun	1.0
Aguera	Aguera	properNoun	1.0
Aguero	Aguero	properNoun	1.0
Aguiar	Aguiar	properNoun	1.0
Aguila	profound	properNoun	0.21829626
Aguilar	Aguilar	properNoun	1.0
Aguilera	Aguilera	properNoun	1.0
Aguirre	Aguirre	properNoun	1.0
Agulló	Agulló	properNoun	1.0
Agustina	Agustina	properNoun	1.0
