comploter	intrigar	verb	0.76
secret	secreto	adjective	0.92
neutralité	neutralidade	noun	0.99
linotte mélodieuse	curadoria	noun	0.97
confort	comodidade	noun	0.99
patrie	pátria	noun	0.99
jeunes gens	jovem	noun	0.91
pieusement	insatisfeitamente	adverb	0.78
macaque	macaco	noun	0.97
alcaloïde	setorização	noun	0.73
hydrozoaire	Indonésia	noun	0.99
plan	plano	noun	0.96
balayer	varrer	verb	0.98
Bangladesh	Bangladesh	properNoun	0.99
motocycliste	motociclista	adjective	0.93
ébouriffé	impressionado	adjective	0.87
mystification	mistificação	noun	0.81
prolixe	copioso	adjective	0.94
enclin	restitutório	adjective	0.72
en proportion de	segundo	preposition	0.98
faire la moue	gobernar	verb	0.97
arrivée	chegada	noun	0.99
amidonner	arriesgar	verb	0.89
nourrir	nutrir	verb	0.92
lamentation	lamentação	noun	0.96
vouloir	querer	verb	0.99
explosif	explosivo	noun	0.98
électrochimiquement	sem juízo	adverb	0.98
convergent presque sûrement	esmerilador	adjective	0.99
turban	turbante	noun	0.98
attiquement	de mais de	adverb	0.99
arbitrer	arbitrar	verb	0.96
revenir	regressar	verb	0.98
chouchou	estudantado	noun	0.8
indenter	fracasar	verb	0.98
OIT	Cláudio	properNoun	0.94
en somme	conclusivamente	adverb	0.97
impeccablement	pouquissimo	adverb	0.77
récit	relato	noun	0.95
Slovène	esloveno	noun	0.93
latent	latente	adjective	0.99
China Datang	PPP	properNoun	0.98
relève	resfriamento	noun	0.99
être en rapport	comunicar	verb	0.73
en remettre	fiar	verb	0.94
Goussainville	tmx	properNoun	0.99
soucoupe	prato	noun	0.94
grossir	incrementar	verb	0.8
fertile	fértil	adjective	0.94
mettre sous pli	cuestionar	verb	0.97
palais mou	vela	noun	0.83
râpe	volubilidade	noun	0.83
film	filme	noun	0.99
conformer	conformar	verb	0.94
rayon	raio	noun	0.95
incessant	incessante	adjective	0.93
ruisseler	gravar em altorrelevo	verb	0.99
commission	comissão	noun	0.97
porteépée	Finlândia	noun	0.97
manteau	sobretudo	noun	0.96
diriger	dirigir	verb	0.93
livre	livro	noun	0.95
ibériquement	pequenamente	adverb	0.96
bulbe	bulbo	noun	0.86
bleu-vert	confianza	noun	0.98
référencement	referência	noun	1.0
administratif	administrativo	adjective	0.99
entraver	obstaculizar	verb	0.93
redresseur	leite magro	noun	0.96
holographie	holografia	noun	0.98
numéroter	numerar	verb	0.94
impartir	dar	verb	0.89
confiner	clausurar	verb	0.68
croisé	híbrido	adjective	0.94
montrer	mostrar	verb	0.93
monotone	pesado	adjective	0.75
à l'unité	caradociano	adjective	0.99
acrobatique	acrobático	adjective	0.96
coûter	custar	verb	0.99
concentrer	concentrar	verb	0.94
à force de	a leste de	preposition	0.62
langage	linguagem	noun	0.99
Justinien	Barozzino	properNoun	0.79
désavantage	desvantagem	noun	0.99
amour-propre	dignidade	noun	0.94
magnificence	germoplasma	noun	0.95
insister	insistir	verb	0.94
cannabacée	naquele sítio	noun	0.98
roulant	homonuclear	adjective	0.99
marché noir	cançonetista	noun	0.94
faire suivre	enviar	verb	0.96
nombre premier	prêmio	noun	0.84
mélomane	pugnacidade	noun	0.73
bouteur	concedente	noun	0.76
bain à remous	bronce	noun	0.99
faire cocorico	cantar	verb	0.98
création	criação	noun	0.91
vigneron	vinhateiro	noun	0.94
dépôt	reservatório	noun	0.91
caressant	carinhoso	adjective	0.97
quittance	recibo	noun	0.98
bouleau	vidoeiro	noun	0.95
décontracté	relaxado	adjective	0.95
guerre	guerra	noun	0.98
coloris	cor	noun	0.76
prévoir	prever	verb	0.94
graphe non orienté	piedra	noun	0.98
dindon	peru	noun	0.97
identique	idêntico	adjective	1.0
démarrer	arrancar	verb	0.95
point du tout	nada	adverb	0.95
motoriser	motorizar	verb	0.98
éparpiller	escampar	verb	0.92
individualiste	espiritualista	adjective	0.72
célébration	celebração	noun	0.96
dermatologie	dermatologia	noun	0.98
simulateur	simulador	noun	0.98
isoler	isolar	verb	0.94
fonds	fundação	noun	0.98
albanais	albanês	adjective	0.99
atmosphérique	atmosférico	adjective	0.99
permission	permissão	noun	0.99
opposé	oposto	adjective	0.92
idée	idéia	noun	0.98
myanmarais	vogante	adjective	0.99
supporter	suportar	verb	0.95
hobby	passatempo	noun	0.97
santal	artificiosidade	noun	0.92
compréhension	compreensão	noun	0.97
effondrement	colapso	noun	0.91
flexif	dobradeira	noun	0.99
moulage	estria	noun	0.89
voile	vela	noun	0.86
final	fim	noun	0.99
toast	miniaturista	noun	0.68
XX	XX	numeral	0.92
dendrite	pe	noun	0.91
comporter	entranhar	verb	0.93
chloroforme	apelante	noun	0.75
palis	pilha	noun	0.87
rafraîchir	recuperar	verb	0.82
n'importe quel	qualquer	determiner	1.0
déréglementer	fustigar	verb	0.73
différentier	asegurar	verb	0.99
incubateur	social-demócrata	noun	0.79
orbital	orbital	adjective	0.99
anodin	leve	adjective	0.81
exiguïté	opressão	noun	0.8
extrème-gauche	iberismo	noun	0.97
semestriellement	semestralmente	adverb	0.95
concertino	andamento do projecto	noun	0.99
déterrer	descobrir	verb	0.8
mélasse	assembleia-geral	noun	0.87
contrairement à	contra	preposition	0.93
brocante	ptos	noun	0.98
convoi de navires	frota	noun	0.97
emménager	instalar	verb	0.99
dépêche	notícia	noun	0.87
d'inertie	septuagésimo quarto	adjective	0.69
meeting	comício	noun	0.87
ligne de conduite	directriz	noun	0.93
dix	dez	numeral	0.99
homologue	homólogo	adjective	0.96
jaïn	Roménia	noun	0.99
aquarelle	proclividade	noun	0.68
émettre	emitir	verb	0.95
Draguignan	Filippe	properNoun	0.99
loggia	lota	noun	0.78
épineusement	brevissimamente	adverb	0.95
rejeter	rejeitar	verb	0.98
sémiotique	semiótico	adjective	0.97
procéder	proceder	verb	0.99
d'ores et déjà	doravante	adverb	0.99
synchronisme	badalo	noun	0.72
trame	trama	noun	0.94
utilisateur	utente	noun	0.99
réduire	reduzir	verb	0.86
point cardinal	presença maciça	noun	0.99
enorgueillir	renumerar	verb	0.85
nerveux	nervoso	adjective	0.95
tenir à l'écart	renumerar	verb	0.98
hérisson	ouriço	noun	0.94
pétrifier	congelar	verb	0.95
augmenter	aumentar	verb	0.97
cautère	contratação maciça	noun	0.96
référendaire	sutural	adjective	0.84
Assicurazioni Generali	Ruffalo	properNoun	0.99
rester cloué sur place	descubrir	verb	0.98
Vernier	Vernier	properNoun	0.93
attrayant	atractivo	adjective	0.97
gigabyte	formatação	noun	0.81
investissement	investimento	noun	0.98
oligopsone	balanza	noun	0.98
plaque d'immatriculation	placa	noun	0.78
chauvin	microcósmico	adjective	0.72
Languedoc-Roussillon	Chiodi	properNoun	0.81
fonte	perianto	noun	0.58
automation	automação	noun	0.98
discipliner	ensinar	verb	0.75
physiologue	fisiólogo	noun	0.97
inflammable	inflamável	adjective	0.97
insinuer	insinuar	verb	0.89
sigle	sigla	noun	0.98
rosé	rosado	adjective	0.97
paroissien	fugacidade	noun	0.64
roulade	rotação	noun	0.74
bâcler	estragar	verb	0.91
Le Blanc-Mesnil	Vinícius	properNoun	0.99
solennité	solenidade	noun	0.79
philistin	equável	adjective	0.99
de poussière	tradicionário	adjective	0.94
union	união	noun	0.94
vertex	vértice	noun	0.93
immigrant	imigrante	adjective	0.99
amicale	associação	noun	1.0
Neerlandais	holandês	noun	0.98
boa	forjador	noun	0.74
épilobe	ptos	noun	0.99
impoli	grosseiro	adjective	0.97
profanateur	secretário-geral	noun	0.95
soldat	soldado	noun	0.98
Cepsa	GBDe	properNoun	0.97
chiffrer	valorizar	verb	0.74
renationaliser	apostar nos	verb	0.98
fer à cheval	ferradura	noun	0.96
escadron	exército	noun	0.81
irresponsable	oceanidade	noun	0.86
porter	levar	verb	0.92
Mme	senhor	noun	0.96
sciuridé	ateo	noun	0.99
oiseau de proie	moço	noun	0.96
faire s'entendre	harmonizar	verb	0.89
extrémiste	extremista	noun	0.97
sous-développement	atraso	noun	0.98
receveur	cobrador	noun	0.82
Ferdinand	Ferran	properNoun	0.93
intériorisation	interiorização	noun	0.91
cruel	cruel	adjective	0.98
rigoureux	rigoroso	adjective	0.98
émissaire	emissário	noun	0.95
querelleur	sinal circunflexo	noun	0.98
lier d'amitié avec	devir	verb	0.98
paupière	pálpebra	noun	0.99
essuyer	enxugar	verb	0.89
irriter	irritar	verb	0.87
plat	plano	adjective	0.93
comprendre	compreender	verb	0.93
ombrager	sombrear	verb	0.93
dispenser	dispensar	verb	0.86
origine	origem	noun	0.97
page	página	noun	0.95
chapelle privée	carioca	noun	0.96
glorieux	glorioso	adjective	0.98
infection	infeção	noun	0.92
demi grand axe	congénere	noun	0.96
Cisco Systems	Muborak	properNoun	0.97
Telecom Italia	Grazi	properNoun	0.98
fiévreux	excitável	adjective	0.76
alcalin	alcalino	adjective	0.96
dru	denso	adjective	0.95
censitaire	censatário	adjective	0.96
maintien	manutenção	noun	0.95
soyeusement	longo caminho	adverb	0.98
décoration	decoração	noun	0.97
tao	barca	noun	0.91
tome	volume	noun	0.85
spécialiste	especialista	noun	0.96
crever	estoirar	verb	0.89
moine	monge	noun	0.98
disséminer	disseminar	verb	0.9
ressembler	parecer	verb	0.98
palme	orquiectomia	noun	0.61
laiche	metodología	noun	0.97
orage	tormenta	noun	0.98
centre de courbure	orquesta	noun	0.99
en virgule fixe	panicular	adjective	0.98
jardin public	deiscência	noun	0.99
nilpotent	rondador	adjective	0.89
Champs Élysées	Gustov	properNoun	0.83
cultiver	cultivar	verb	0.98
rat musqué	caneta	noun	0.99
fissure	fissura	noun	0.96
fidèle	fiel	adjective	0.98
nombrer	numerar	verb	0.81
séduire	seduzir	verb	0.99
AstraZeneca	Suméria	properNoun	0.98
être fou	traicionar	verb	0.88
poids	peso	noun	0.98
pépin	para-quedas	noun	0.8
corsage	puncionamento	noun	0.77
condamné à mort	lobista	noun	0.93
hospitalisation	hospitalização	noun	0.99
ammoniac	areometria	noun	0.73
obéissance	obediência	noun	0.97
fascination	fascinação	noun	0.98
matérialiste	materialista	adjective	0.96
cécité	cegueira	noun	0.99
osseusement	inconcebível	adverb	0.98
tennis	tênis	noun	0.95
mémorable	memorável	adjective	0.96
empressement	diligência	noun	0.88
scintiller	agitar	verb	0.69
exorcisme	exorcismo	noun	0.87
cerf-volant	papagaio	noun	0.93
employé	empregado	noun	0.91
Bisontin	pesimista	noun	0.99
éducatif	educativo	adjective	0.99
triangulaire	triangular	adjective	0.99
révéler	revelar	verb	0.94
pied de vigne	vinha	noun	0.93
ligne	linha	noun	0.95
reconstruction	reconstrução	noun	0.99
bachlick	capuz	noun	0.94
établissement scolaire	escola	noun	0.98
conduit	conduto	noun	0.98
te	te	pronoun	0.99
être conforme	acatar	verb	0.87
nuque	nuca	noun	0.99
lecteur	leitor	noun	0.97
calligraphe	agitador	noun	0.67
fonction trigonométrique réciproque	abstenção maciça	noun	0.96
brancher	posar	verb	0.94
Léau	Filippe	properNoun	0.99
bombe à retardement	adesão maciça	noun	0.99
forain	forasteiro	adjective	0.99
prolétarien	qualificativo	noun	0.76
anxieux	ansioso	adjective	0.91
vaste	vasto	adjective	0.98
fille publique	puta	noun	0.9
naturellement	naturalmente	adverb	0.99
babouin	positivo	noun	0.87
guide de lumière	oxiacetileno	noun	0.99
atout	criminalista	noun	0.69
amas	montão	noun	0.94
jeu de dames	senhor	noun	0.83
Saguenay	Palácio do Planalto	properNoun	0.99
Sodome	Armet	properNoun	0.99
hypocondrie	hipocondria	noun	0.97
agiter	agitar	verb	0.92
brandy	descontrole	noun	0.78
gésir	jazer	verb	0.98
voyeur	reordenável	adjective	0.98
francisation	pesimista	noun	0.98
Publix	CUP	properNoun	0.97
astigmatisme	astigmatismo	noun	0.96
passage	passagem	noun	0.9
antioxydant	antioxidante	adjective	0.97
être en retard	atrasar	verb	0.99
baladodiffusion	hF	noun	0.97
goth	godo	adjective	0.97
miroiter	refletir	verb	0.96
rappel	lembrete	noun	0.98
gazeusement	siempre	adverb	0.97
agronome	agrónomo	noun	0.93
Cilicie	Ângela	properNoun	0.97
univers	universo	noun	0.97
Marseillaise	Montevidéu	properNoun	0.99
mettre en selle	subir	verb	0.89
strabisme	estrabismo	noun	0.98
hérétique	herético	adjective	0.98
seau	balde	noun	0.99
être enflammé	inflamar	verb	0.95
décroissance	decréscimo	noun	0.98
diction	dicção	noun	0.97
sous prétexte que	nada mais que	subordinatingConjunction	0.58
UAL	oxiacetileno	noun	0.98
aria	ária	noun	0.91
gravelot	fecha	noun	0.98
épidémique	epidémico	adjective	0.96
être fervent	sumergir	verb	0.97
isotrope	isotrópico	adjective	0.92
changer	mudar	verb	0.94
kcal	momentos-chave	noun	0.97
conventionnel	convencional	adjective	0.92
mite	traça	noun	0.96
taquiner	enfadar	verb	0.84
porter caution	fiar	verb	0.83
consécration	consagração	noun	0.95
libation	renuncia	noun	0.97
papier de soie	lenço	noun	0.92
étanche	hermético	adjective	0.98
patinette	trotineta	noun	0.94
état	estado	noun	0.98
accélérateur	acelerador	noun	0.94
légalité	legalidade	noun	0.99
outrager	atentar	verb	0.79
constellation	constelação	noun	0.98
orphelinat	tecnécio	noun	0.68
Virgile	Virgili	properNoun	0.97
Vitrolles	SMF	properNoun	0.99
épais	grosso	adjective	0.92
La Celle-Saint-Cloud	Cacau	properNoun	0.99
côté	cantão	noun	0.96
arche	arco	noun	0.92
recette	receita	noun	0.92
sudiste	sulista	noun	0.98
retraite	aposentadoria	noun	0.94
passe-temps	hóbi	noun	0.87
quantification	quantificação	noun	0.99
couler	manar	verb	0.86
samedi après-midi	de mais de	adverb	0.99
tout comme	aonde	relativePronoun	0.76
comme par un fait exprès	desempregadamente	adverb	0.99
seulement	tão só	adverb	1.0
veiller	velar	verb	0.98
nécessiter	necessitar	verb	0.99
mal du pays	varilla	noun	0.99
télécopieur	fax	noun	0.99
condiment	condimento	noun	0.99
brillant	brilhante	adjective	0.99
barbouze	espia	noun	0.99
encrier	muitas crianças	noun	0.87
démonstratif	demostrativo	adjective	0.95
peseta	peseta	noun	0.99
galvaniquement	galvanicamente	adverb	0.99
malhabilement	mau	adverb	0.96
prendre en otage	sequestrar	verb	0.98
train	comboio	noun	0.94
garantie	garantia	noun	0.99
baudrier	forjador	noun	0.97
alouette des champs	cotovia	noun	0.98
broutille	nimiedade	noun	0.81
pousser	empurrar	verb	0.94
décade	década	noun	0.99
calandre	resistividade	noun	0.7
sarriette	hierro	noun	0.96
on	se	pronoun	1.0
on	se	reflexivePersonalPronoun	0.99
catholique romain	Roménia	noun	0.99
bonne intention	generosidade	noun	0.92
avoir un litige	discrepar	verb	0.8
café-chantant	submontagem	noun	0.7
domiciliation	domiciliação	noun	0.98
malhonnêtement	de mais de	adverb	0.95
à-côté	ala	noun	0.87
indistinct	fontal	adjective	0.8
Melilla	Melilla	properNoun	0.96
Alémanique	estress	noun	0.97
segment	segmento	noun	0.93
après	na sequência de	preposition	0.99
Grèce	Grécia	properNoun	0.99
gaz d'éclairage	diatermância	noun	0.93
résulter	resultar	verb	0.96
endurcissement	dureza	noun	0.93
immodéré	desmesurado	adjective	0.93
de novembre	intensificável	adjective	0.99
masse volumique	esporángio	noun	0.93
résidant	morador	noun	0.91
législativement	irrepetivelmente	adverb	0.86
trouble	transtorno	noun	0.89
plèthre	penugem	noun	0.99
pneu	pneu	noun	0.99
XIV	XIV	numeral	0.92
sauter	saltar	verb	0.91
cactus	espinha	noun	0.74
jubilé	cache	noun	0.7
assurer	assegurar	verb	0.94
affaiblir	abrandar	verb	0.96
décapiter	reassociar	verb	0.7
fictif	fictício	adjective	0.96
manipuler	manipular	verb	0.96
déplacement	deslocação	noun	0.91
déclenchement	ativação	noun	0.78
faucher	aristocratizar	verb	0.69
incertain	incerto	adjective	0.96
coloriste	colorista	noun	0.88
alfénide	cromosfera	noun	0.96
dévier	desviar	verb	0.95
chaotique	caótico	adjective	0.98
toniquement	no natal	adverb	0.96
portraire	retratar	verb	0.97
entêtement	obstinação	noun	0.84
affreusement	espantosamente	adverb	0.88
zimbabwéen	mariano	adjective	0.93
tout votre	tamanho	determiner	0.96
du pourtour de	casa de	preposition	0.97
naïade	e-Instituto	noun	0.98
bobard	piada	noun	0.93
constituer	constituir	verb	0.97
d'outre-mer	ultramarino	adjective	0.92
non plus	também não	adverb	0.99
Strabag	Suméria	properNoun	0.98
chenille	caterpillar	noun	0.82
illumination	iluminação	noun	0.98
résultat	resultado	noun	0.97
lassant	maçador	adjective	0.93
internationalisation	internacionalização	noun	0.99
voler	roubar	verb	0.94
billet	coima	noun	0.89
réduction	redução	noun	0.98
interroger	interrogar	verb	0.93
caféier	café	noun	0.95
partialement	como quem não quer nada	adverb	0.98
avoir tort	presionar	verb	0.88
Missouri	Missouri	properNoun	0.95
disparaître	desaparecer	verb	0.93
frivole	ligeiro	adjective	0.79
fécond	fértil	adjective	0.89
templier	aniquilador	adjective	0.99
de chevalier	tramador	adjective	0.95
célibataire	solteiro	noun	0.97
manœuvre	manobra	noun	0.8
impossible	impossível	adjective	1.0
pinède	pinhal	noun	0.99
lunaire	lunar	adjective	0.94
disposer	dispor	verb	0.91
antichar	desarmado	adjective	0.75
brasser	remover	verb	0.91
béril	centro urbano	noun	0.96
lancer	arrojar	verb	0.93
pays développé	reconfiguração	noun	0.99
scolastique	escolástico	adjective	0.98
PACA	momentos-chave	noun	0.95
reformer	reformar	verb	0.89
vipère à cornes	Nicarágua	noun	0.98
philatéliquement	bem mais além	adverb	0.97
hit	êxito	noun	0.78
poignée	punhado	noun	0.89
rebut	lixo	noun	0.72
pyramide	pirâmide	noun	0.99
banditisme	ininteligência	noun	0.92
Haïtien	alcalóide	noun	0.96
entrevoir	entrever	verb	0.92
qualification	qualificação	noun	0.97
superficiel	superficial	adjective	0.91
subjectivement	inescrutavelmente	adverb	0.82
scandaleusement	escandalosamente	adverb	0.99
donneur de sang	multiedição	noun	0.99
incommodement	fluorescentemente	adverb	0.66
bétel	renderizador	noun	0.99
gauler	debater	verb	0.8
mis	impartível	adjective	0.99
différence de potentiel	voltagem	noun	0.92
hostilité	hostilidade	noun	0.99
surhumain	projectante	adjective	0.76
prospérer	prosperar	verb	0.93
karstique	cárstico	adjective	0.98
compréhensible	compreensível	adjective	0.98
complet	completo	adjective	0.96
prépayer	calificar	verb	0.93
balancer	balançar	verb	0.96
craquelin	e-Tender	noun	0.88
opérativement	como quem não quer nada	adverb	0.99
classe d'équivalence	aquecimento solar	noun	0.97
trois cents	trezentos	numeral	0.98
comme si	de jeito nenhum	subordinatingConjunction	0.72
pied	pé	noun	0.95
droit d'auteur	copyright	noun	0.97
prioritaire	prioritário	adjective	0.99
barrière	barreira	noun	0.93
Bamako	Alamán	properNoun	0.69
démonstration par l'absurde	barra de status	noun	0.96
saisir	apoderar	verb	0.97
virevolter	ter raivar	verb	0.72
Sun Life	Anilza	properNoun	0.98
exposant	exponente	noun	0.9
sursauter	quicar	verb	0.94
lame	lâmina	noun	0.97
dicton	provérbio	noun	0.94
diamagnétique	cacuminal	adjective	0.99
esquimau	sindrómico	adjective	0.77
rendre	render	verb	0.94
Brampton	RTR	properNoun	0.99
muscle	músculo	noun	0.97
foret	berbequim	noun	0.94
avec plaisir	boamente	adverb	0.93
hémoptysie	lençol freático	noun	0.99
bouche	boca	noun	0.95
cajoler	acariciar	verb	0.9
falsifier	falsear	verb	0.92
épithélium	lenidade	noun	0.81
illicite	ilícito	adjective	0.96
indigner	indignar	verb	0.94
cuivre	cobre	noun	0.98
battre des sabots	renumerar	verb	0.91
endémique	endêmico	adjective	0.98
facultativement	facultativamente	adverb	0.92
communiquer	comunicar	verb	0.87
puer	cheirar	verb	0.8
phosphate	hexaedro	noun	0.71
berceuse	oscilação	noun	0.76
camomille	neuropatia	noun	0.72
mince	franzino	adjective	0.91
effrayer	assustar	verb	0.99
dans le lieu que	as vezes	subordinatingConjunction	0.96
pathologiste	patologista	noun	0.94
cormoran	fotosfera	noun	0.85
à posteriori	feridamente	adverb	0.95
viol	violação	noun	0.98
maître	amo	noun	0.92
irréprochable	impecável	adjective	0.83
écliptiquement	no natal	adverb	0.99
pardonner	perdoar	verb	0.96
glacier	anuência	noun	0.64
partie du monde	Indonésia	noun	0.99
capacité	capacidade	noun	0.97
vacarme	distúrbio	noun	0.89
aigle	águia	noun	1.0
inadéquatement	insuficientemente	adverb	0.96
Evreux	Sumos	properNoun	0.99
concurrent	competidor	noun	0.98
visiter	visitar	verb	0.95
exotique	exótico	adjective	0.98
Hambourg	Hamburgo	properNoun	0.98
urbanisme	urbanismo	noun	0.93
Tchad	Chade	properNoun	1.0
ligner	clasificar	verb	0.82
empirer	piorar	verb	0.99
Hollandais	holandês	noun	0.97
couper	talhar	verb	0.98
cyberterroriste	caso base	noun	0.94
salopard	porco	noun	0.84
galvanomètre	pto	noun	0.96
mathématique	matemático	adjective	0.99
jonque	curadoria	noun	0.99
multiplexeur	espectrofotometria	noun	0.77
signer	assinar	verb	0.95
choisi	eleito	adjective	0.92
régionaliste	regionalista	adjective	0.92
distributeur	distribuidor	noun	0.85
mettre en service	posar	verb	0.97
andorro	fugado	adjective	0.99
au nord de	com exceção de	preposition	0.99
régime de tâche de fond	rencor	noun	0.99
agoraphobie	agorafobia	noun	0.98
sympathique	simpático	adjective	0.99
opulence	fartura	noun	0.89
ballotter	empurrar	verb	0.88
ésocidé	bronce	noun	0.99
clupéiforme	anacâmptico	adjective	0.99
dominer	dominar	verb	0.93
cancer	câncer	noun	0.99
empirisme	perfusão	noun	0.75
oral	oral	adjective	0.97
laisser vivre	renumerar	verb	0.84
raie	listra	noun	0.97
codification	codificação	noun	0.98
être épris	aspirar	verb	0.8
quel	que	adjective	0.97
quel	que	interrogativePronoun	0.99
blogueur	nesse sítio	noun	0.95
homologuer	homologar	verb	0.93
nubile	perianal	adjective	0.98
domaine	domínio	noun	0.81
à l'extérieur de	para fora de	preposition	0.91
mettre en gerbes	martelar	verb	0.98
instigation	instigação	noun	0.94
station-service	bibliomania	noun	0.63
trafiquer	traficar	verb	0.93
sous-préfet	governos centrais	noun	0.97
spirale hyperbolique	aquecimento solar	noun	0.99
sous-unité monétaire	ptos	noun	0.99
rural	rural	adjective	0.97
non qualifié	incompetente	adjective	0.92
pleurer	chorar	verb	0.98
gravat	escombro	noun	0.97
porteplume	FF	noun	0.98
artefact	artefato	noun	0.99
suicide	suicídio	noun	1.0
aéromètre	multiedição	noun	0.95
réactivement	tchau	adverb	0.96
chagriner	afligir	verb	0.92
ce	esse	pronoun	0.99
ce	esse	determiner	0.99
ce	esse	demonstrativePronoun	1.0
roucouler	fustigar	verb	0.91
Franche-Comté	Aliprandi	properNoun	0.8
Evonik	VAA	properNoun	0.98
cocktail Molotov	aquecimento solar	noun	0.99
prix Pullitzer	venta	noun	0.99
capitaine	capitão	noun	0.99
benjoin	subentidade	noun	0.99
glacer	gelar	verb	0.98
imputrescible	imputrescível	adjective	0.99
malhonnêteté	legalismo	noun	0.7
faire le tour	girar	verb	0.88
creux	vazio	adjective	0.94
carrefour	cruzamento	noun	0.96
expansionniste	co-protagonista	noun	0.85
de quelle manière	quão	adverb	0.99
otage	refém	noun	0.95
occurrence	ocorrência	noun	0.89
ergot	Indonésia	noun	0.99
interpoler	apostar nos	verb	0.98
artisanal	artesanal	adjective	0.96
correcteur	corretor	noun	0.97
extravaguer	prestar declarações	verb	0.95
provincialiste	ERSE	noun	0.99
originalité	originalidade	noun	0.98
dent	dente	noun	0.95
contrôler	controlar	verb	0.93
normalisé	padrão	adjective	0.91
inertie	inércia	noun	0.98
colophon	colofónia	noun	0.89
dissemblablement	filiadamente	adverb	0.86
PKN Orlen	Atlântico	properNoun	0.98
exploitation	exploração	noun	0.86
détester	detestar	verb	0.96
riverain	nesse sítio	noun	0.95
alpinisme	alpinismo	noun	0.97
l	l	noun	0.97
menuisier	carpinteiro	noun	0.97
coup	golpe	noun	0.96
