source,POS
Lomon,properNoun
Prix,properNoun
Poljoprivredna,properNoun
Remiglio,properNoun
Magelli,properNoun
Zlatar,properNoun
Urcan,properNoun
Ramljak,properNoun
Grcec,properNoun
Spillover,properNoun
Strba,properNoun
Zupancic,properNoun
Neda,properNoun
Kljestan,properNoun
Ackovic,properNoun
Darinko,properNoun
Swarup,properNoun
Maksimir,properNoun
Streamoil,properNoun
Eqerem,properNoun
Sorafenib,properNoun
Lati,properNoun
Mitko,properNoun
Nebojša,properNoun
Viva,properNoun
Carsija,properNoun
Lugonja,properNoun
Lunacek,properNoun
Hysen,properNoun
Vekaric,properNoun
Knapen,properNoun
Kwame,properNoun
Deda,properNoun
Oleh,properNoun
Mustajbegovic,properNoun
Levant,properNoun
Dorevski,properNoun
Nabih,properNoun
Sisli,properNoun
Kocaoglu,properNoun
Venelin,properNoun
Kilibarda,properNoun
Shukri,properNoun
Troullia,properNoun
Novoberde,properNoun
Corvell,properNoun
Speroni,properNoun
Stefka,properNoun
Vrajolli,properNoun
Bugdayci,properNoun
Festus,properNoun
Hara,properNoun
Maksic,properNoun
Marginean,properNoun
Voineagu,properNoun
Macan,properNoun
Sebahat,properNoun
Pascu,properNoun
Barnier,properNoun
Bergan,properNoun
Gelsenkirchen,properNoun
Zeppelin,properNoun
Kittlitz,properNoun
Eurimage,properNoun
Melisses,properNoun
Zgela,properNoun
Manesis,properNoun
Poci,properNoun
Sova,properNoun
Demiroren,properNoun
Ciarla,properNoun
Grabar,properNoun
Panasonic,properNoun
Taton,properNoun
Ghiona,properNoun
Prodani,properNoun
Bagci,properNoun
Kristalina,properNoun
Karaalsan,properNoun
Niki,properNoun
Metaxas,properNoun
Domineco,properNoun
Klovicevi,properNoun
Kena,properNoun
Tomihiro,properNoun
Cementarnica,properNoun
Alatnica,properNoun
Premysl,properNoun
Milinko,properNoun
Baulovski,properNoun
Seculici,properNoun
Hakkari,properNoun
Gulden,properNoun
Bashkim,properNoun
Gallipolis,properNoun
Genzano,properNoun
Sidik,properNoun
