source,POS
euryene,adjective
microbiological,adjective
unfathomable,adjective
french,adjective
cornish,adjective
discouraged,adjective
computer,adjective
airy,adjective
neologistical,adjective
unobjectionable,adjective
expandable,adjective
desinential,adjective
uttermost,adjective
autographic,adjective
computerized,adjective
metopic,adjective
perfectly fit,adjective
robed,adjective
infernal,adjective
plebiscitary,adjective
receiving,adjective
aquaphobic,adjective
joint,adjective
neuromuscular,adjective
uninhabited,adjective
unfounded,adjective
tinywee,adjective
prudish,adjective
morphogenetic,adjective
fed up,adjective
home-made,adjective
shrivelled,adjective
obituary,adjective
innominate,adjective
eucalyptus,adjective
taken over by,adjective
referee's,adjective
convenient,adjective
onomatopoeic,adjective
robotic,adjective
very steep,adjective
formal,adjective
vertebrate,adjective
limit,adjective
blazing,adjective
balkan,adjective
pectoral,adjective
fivefold,adjective
acephalous,adjective
adept,adjective
anarchist,adjective
ingenious,adjective
service-minded,adjective
material,adjective
unobserved,adjective
pupillary,adjective
pasty,adjective
askew,adjective
one-dimensional,adjective
peremptory,adjective
air-to-air,adjective
Celtic,adjective
anguished,adjective
meteoric,adjective
probable,adjective
tasteless,adjective
donator,adjective
castrated,adjective
Polish,adjective
allied,adjective
dasymetric,adjective
auricular,adjective
deft,adjective
polygamous,adjective
orthogonal,adjective
outdoor,adjective
contextual,adjective
ophthalmic,adjective
both,adjective
muscovite,adjective
Burmese,adjective
prograding,adjective
aristocratic,adjective
sinewy,adjective
acyclic,adjective
heedless,adjective
zoophilic,adjective
bipolar,adjective
unresolved,adjective
antitank,adjective
anti-nuclear,adjective
equivocal,adjective
tall,adjective
optoelectronical,adjective
walled,adjective
labiodental,adjective
swollen,adjective
radiographic,adjective
trigonal,adjective
lavish,adjective
lacustrine,adjective
strident,adjective
twinaxial,adjective
heartbreaking,adjective
spine-chilling,adjective
capitalist,adjective
alimentary,adjective
almighty,adjective
intrinsic,adjective
television,adjective
geocentric,adjective
lunar,adjective
paleontological,adjective
maltese,adjective
marshy,adjective
out of control,adjective
unicoloured,adjective
bulgarian,adjective
future,adjective
acoustic,adjective
known,adjective
judaic,adjective
knotted,adjective
sonic,adjective
ultrapure,adjective
managing,adjective
stellar,adjective
Aztec,adjective
kind-hearted,adjective
coronary,adjective
impassioned,adjective
anachronistic,adjective
reversionary,adjective
subcostal,adjective
brewing,adjective
outrageous,adjective
sleepy looking,adjective
photolithographic,adjective
ambivalent,adjective
antioxidant,adjective
intraspecific,adjective
knowledgeable,adjective
immature,adjective
atlantic,adjective
syllabic,adjective
prescriptible,adjective
mediterranean,adjective
plain,adjective
unchangeable,adjective
paralinguistic,adjective
discordant,adjective
reticular,adjective
disinterested,adjective
deadening,adjective
quoted,adjective
explainable,adjective
modifiable,adjective
fit,adjective
obsolete,adjective
reticent,adjective
adverbial,adjective
celebrated,adjective
unkind,adjective
belated,adjective
warring,adjective
sophisticated,adjective
fragrant,adjective
relocatable,adjective
abject,adjective
Pakistani,adjective
sensitive to ridicule,adjective
static,adjective
ready and willing,adjective
foodborne,adjective
imperceptible,adjective
hawaiian,adjective
esoteric,adjective
directly opposite,adjective
oral,adjective
anticlerical,adjective
boring,adjective
peninsular,adjective
incommensurable,adjective
nitric,adjective
deranged,adjective
haunted,adjective
trite,adjective
unprincipled,adjective
luminescent,adjective
jurisprudential,adjective
fallacious,adjective
instigating,adjective
rhomboidal,adjective
maiden,adjective
interesting,adjective
neighbourly,adjective
overfull,adjective
abrasive,adjective
contactable,adjective
capital,adjective
thankful,adjective
non-recoverable,adjective
avaricious,adjective
documentary,adjective
cycling,adjective
responsible for one's actions,adjective
antihiatic,adjective
upper,adjective
exempted,adjective
moderate,adjective
meridian,adjective
uprooted,adjective
sinusoidal,adjective
aerobic,adjective
undesirable,adjective
ugandan,adjective
napoleonic,adjective
recommended,adjective
genealogical,adjective
early,adjective
abyssal,adjective
gibraltarian,adjective
measurable,adjective
hazardous,adjective
incomparable,adjective
Lasartean,adjective
arabian,adjective
cubital,adjective
participatory,adjective
trained,adjective
whitish,adjective
incumbent,adjective
highly appropriate,adjective
attractive,adjective
saudi arabian,adjective
insulating,adjective
that,adjective
faecal,adjective
ailing,adjective
ebullient,adjective
gymnastic,adjective
propositional,adjective
obedient,adjective
roving,adjective
sure,adjective
consequential,adjective
periodical,adjective
matrilineal,adjective
Newtonian,adjective
lean,adjective
rupicolous,adjective
in love,adjective
kinetical,adjective
hasty,adjective
blackmailer,adjective
broadband,adjective
english,adjective
its,adjective
likely to be profitable,adjective
unborn,adjective
too long,adjective
epistemic,adjective
overburden,adjective
tearworthy,adjective
impetuous,adjective
invertible,adjective
austrian,adjective
adimensional,adjective
factorial,adjective
crystalline,adjective
long-awaited,adjective
rhombic,adjective
zealous,adjective
imperative,adjective
punishable,adjective
marbled,adjective
nepalese,adjective
reverse,adjective
two-phase,adjective
consonantal,adjective
gigantic,adjective
trirectangular,adjective
hapless,adjective
introductory,adjective
palaeotropical,adjective
terrific,adjective
ventral,adjective
subversive,adjective
phonological,adjective
absorbent,adjective
stenometopic,adjective
stingy,adjective
invaluable,adjective
angolan,adjective
premarital,adjective
bathyal,adjective
evolutionary,adjective
lawful,adjective
rhythmical,adjective
insuperable,adjective
pharaonic,adjective
neonazi,adjective
glycemic,adjective
conceivable,adjective
idiot,adjective
doughty,adjective
trustworthy,adjective
consanguine,adjective
half-finished,adjective
torrential,adjective
two-dimensional,adjective
glamourous,adjective
reflexive,adjective
purposeless,adjective
national,adjective
oligotrophic,adjective
inviolable,adjective
dotted,adjective
Jordanian,adjective
vandalic,adjective
reluctantly,adjective
crucial,adjective
loud,adjective
germinal,adjective
only,adjective
hydrostatic,adjective
urethral,adjective
pre-historic,adjective
polycrystalline,adjective
disinherited,adjective
manageable,adjective
citric,adjective
archival,adjective
adorable,adjective
antisocial,adjective
dominican,adjective
egyptian,adjective
Napoleonic,adjective
martial,adjective
Afrikaner,adjective
malignant,adjective
stable,adjective
which one,adjective
raised,adjective
ruminant,adjective
spanish,adjective
undecidable,adjective
mock,adjective
up-to-date,adjective
feasible,adjective
in disguise,adjective
inferior,adjective
global,adjective
freezing,adjective
synclinal,adjective
inaudible,adjective
preventable,adjective
repetitive,adjective
amazed,adjective
positioned,adjective
numeric,adjective
anaesthetic,adjective
striking,adjective
lisping,adjective
opening,adjective
missile launcher,adjective
gaussian,adjective
towing,adjective
sociolinguistic,adjective
deterministic,adjective
fleeting,adjective
readable,adjective
hexastyle,adjective
colonizable,adjective
gazan,adjective
selectable,adjective
onerous,adjective
prior,adjective
semiotic,adjective
rotatory,adjective
ligthful,adjective
apprehensive,adjective
nato,adjective
agglutinative,adjective
quarterly,adjective
surreptitious,adjective
birefringent,adjective
centre,adjective
quadric,adjective
baroque,adjective
hungarian,adjective
appreciable,adjective
freshwater,adjective
New Zealand,adjective
daunting,adjective
crimson,adjective
certain,adjective
flying,adjective
concave,adjective
overpowering,adjective
viviparous,adjective
emphyteutic,adjective
pitiful,adjective
arthurian,adjective
acidic,adjective
articulatory,adjective
discountable,adjective
able,adjective
changed,adjective
intercontinental,adjective
Arabic-speaking,adjective
musical,adjective
translucent,adjective
unsolvable,adjective
abstract,adjective
monitory,adjective
cultured,adjective
self-assertive,adjective
subalpine,adjective
valueless,adjective
pre-Columbian,adjective
interactive,adjective
chinese,adjective
identical,adjective
homeric,adjective
oil,adjective
centrifugal,adjective
handsome,adjective
euro-atlantic,adjective
overlapped,adjective
semivocal,adjective
gambling,adjective
corrupt,adjective
conceptualist,adjective
volumetric,adjective
continental,adjective
illegimate,adjective
andorran,adjective
eco,adjective
reigning,adjective
inexpensive,adjective
poised,adjective
programmable,adjective
derogatory,adjective
dynamical,adjective
plateresque,adjective
liturgical,adjective
spartan,adjective
Gibraltarian,adjective
recurrent,adjective
mitotic,adjective
korean,adjective
fashionable,adjective
swaying,adjective
Dutch,adjective
genic,adjective
concertante,adjective
reentrant,adjective
endothermic,adjective
cerebral,adjective
anaerobic,adjective
petty bourgeois,adjective
alkaline,adjective
apocalyptic,adjective
illogical,adjective
Bayesian,adjective
lymphatic,adjective
external,adjective
medical,adjective
asynchronous,adjective
fibrous,adjective
attachable,adjective
sindical,adjective
mild,adjective
allomorphic,adjective
barbaric,adjective
neurophysical,adjective
xerographic,adjective
Lagrangian,adjective
sliding,adjective
benevolent,adjective
embattled,adjective
electromagnetic,adjective
middle-class,adjective
montenegrin,adjective
uneven,adjective
impure,adjective
