source,POS
indelible,adjective
skilled in magical arts,adjective
Abrahamic,adjective
elementary,adjective
uncautious,adjective
part-time,adjective
concealed,adjective
mired,adjective
streamlined,adjective
substitute,adjective
bored,adjective
homeomorphic,adjective
disconnected,adjective
twisted,adjective
unsurprising,adjective
Venezuelan,adjective
ultraliberal,adjective
evangelical,adjective
Parthian,adjective
folk,adjective
bourgeois,adjective
southeast,adjective
Faroese,adjective
burlesque,adjective
weatherbeaten,adjective
Uyghur,adjective
gold,adjective
pennyless,adjective
secular,adjective
long-range,adjective
academic,adjective
semifinalist,adjective
fractal,adjective
Tajik,adjective
sedate,adjective
attic,adjective
whirlwind,adjective
self-sustaining,adjective
actionable,adjective
Spanish speaking,adjective
pacemaking,adjective
graduate,adjective
delayed,adjective
recognised,adjective
nonviolent,adjective
intuitive,adjective
supercilious,adjective
untrustworthy,adjective
carmelite,adjective
homosexual,adjective
gay,adjective
British English,adjective
unsolicited,adjective
Corsican,adjective
menacing,adjective
padded,adjective
indecent,adjective
frayed,adjective
shaded,adjective
limpid,adjective
savvy,adjective
prodigious,adjective
segmented,adjective
transparent,adjective
polluted,adjective
syndicalist,adjective
racist,adjective
Catalan-speaking,adjective
biometrical,adjective
supplemental,adjective
best-selling,adjective
southwest,adjective
hundreth,adjective
exhaustive,adjective
endearing,adjective
ethic,adjective
hilarious,adjective
nine hundredth,adjective
caesarean,adjective
quiescent,adjective
symmetric,adjective
French-language,adjective
easily passable,adjective
coated,adjective
memorable,adjective
unapologetic,adjective
Tanzanian,adjective
reputed,adjective
undefeated,adjective
stylized,adjective
mayan,adjective
expeditious,adjective
freelance,adjective
meridional,adjective
irremoveable,adjective
hydrochloric,adjective
dominant,adjective
Arabian,adjective
rigourous,adjective
unregulated,adjective
addictive,adjective
scenic,adjective
civilian,adjective
televised,adjective
heartless,adjective
igneous,adjective
Japanese speaking,adjective
outlying,adjective
sick,adjective
aquamarine,adjective
poly,adjective
back-up,adjective
boundless,adjective
tardy,adjective
rushing,adjective
prepaid,adjective
treeless,adjective
nonprofit,adjective
stereoscopic,adjective
logarithmic,adjective
darwinian,adjective
Suebi,adjective
impressive,adjective
elect,adjective
European,adjective
unfavourable,adjective
self-consistent,adjective
depressed,adjective
biannual,adjective
pre-columbian,adjective
dirt cheap,adjective
sixtieth,adjective
paralysed,adjective
ignoble,adjective
technical,adjective
amiss,adjective
Presbyterian,adjective
awash,adjective
southeasterly,adjective
cortical,adjective
communitarian,adjective
enraged,adjective
known across the country,adjective
viewable,adjective
afraid for one's life,adjective
conclusive,adjective
regressive,adjective
unglamorous,adjective
Franconian,adjective
dumbfounded,adjective
world-famous,adjective
Cyrillic,adjective
made in Spain,adjective
solidified,adjective
compartmentalised,adjective
English speaking,adjective
sixty-first,adjective
puny,adjective
mistaken,adjective
added,adjective
pregnant,adjective
permissive,adjective
subdued,adjective
ultraperipheral,adjective
snotty,adjective
indeterminate,adjective
burnt,adjective
overweight,adjective
bewitching,adjective
interpretive,adjective
skating,adjective
extra-contractual,adjective
Italian-speaking,adjective
centennial,adjective
irreplaceable,adjective
stand alone,adjective
accused of,adjective
extramural,adjective
tongue-in-cheek,adjective
timely,adjective
cornered,adjective
Brythonic,adjective
guiltless,adjective
watery-eyed,adjective
unremarkable,adjective
pleasurable,adjective
short-bladed,adjective
medium-range,adjective
excitatory,adjective
yearlong,adjective
improvisatory,adjective
authorizing,adjective
exhausted,adjective
demeaning,adjective
industrialized,adjective
brown-eyed,adjective
syndical,adjective
jubilant,adjective
stalinist,adjective
stratospheric,adjective
carboniferous,adjective
increasing,adjective
beautiful,adjective
how much,adjective
point-scoring,adjective
cubist,adjective
frequently-visited,adjective
unflattering,adjective
stratified,adjective
policy-making,adjective
affluent,adjective
palatial,adjective
choice,adjective
postponable,adjective
untimely,adjective
Guyanese,adjective
tangible,adjective
Jutlandish,adjective
select,adjective
standup,adjective
unsuspected,adjective
sociopolitical,adjective
logical,adjective
unpredictable,adjective
protectionist,adjective
aluminum,adjective
investigating,adjective
staple,adjective
light-footed,adjective
glimmering,adjective
varying,adjective
Barcelona,adjective
zimbabwean,adjective
stereo,adjective
gray,adjective
nagging,adjective
prideful,adjective
worm-eaten,adjective
twenty-first,adjective
French,adjective
northeast,adjective
seven-year,adjective
prompt,adjective
topless,adjective
Arab–Israeli,adjective
genial,adjective
unrecognised,adjective
urgent,adjective
firsthand,adjective
abundant,adjective
curvy,adjective
sufi,adjective
shared,adjective
full,adjective
repayable,adjective
interior,adjective
of benefit,adjective
attentive,adjective
centrist,adjective
xenophobic,adjective
serial,adjective
high-yield,adjective
rear,adjective
antivirus,adjective
marital,adjective
inflated,adjective
Almerian,adjective
brief,adjective
middling,adjective
fallen,adjective
geostrategic,adjective
silent,adjective
depressive,adjective
nonstop,adjective
Peruvian,adjective
respectful,adjective
biomedical,adjective
rigid,adjective
disciplinary,adjective
left,adjective
graceful,adjective
uterine,adjective
fifty-seventh,adjective
fruitless,adjective
arthritic,adjective
overlapping,adjective
unpunished,adjective
bankrupt,adjective
vacant,adjective
recipient,adjective
beleaguered,adjective
eight-year,adjective
Siberian,adjective
Afrikaans,adjective
agro-environmental,adjective
interconnected,adjective
sodden,adjective
Thracian,adjective
early-morning,adjective
dialectal,adjective
extremely dangerous,adjective
enchanting,adjective
jerky,adjective
self-confident,adjective
slavish,adjective
grammatical,adjective
reliant,adjective
sharp-spoken,adjective
archeological,adjective
technological,adjective
round-faced,adjective
federalistic,adjective
convolutional,adjective
