source,POS
give an order,verb
maintain a family,verb
rearm,verb
fast,verb
be racked with guilt,verb
couple,verb
coach,verb
singe,verb
recirculate,verb
inoculate,verb
labour,verb
overheat,verb
infiltrate,verb
use all its skill,verb
acquaint,verb
reprehend,verb
get anxious,verb
set fire,verb
sift,verb
rage,verb
go along,verb
soothe,verb
be distant,verb
outgrow,verb
democratize,verb
embalm,verb
revisit,verb
pounce,verb
mediate,verb
still have not got a phone,verb
rumour,verb
carve,verb
encircle,verb
accrue,verb
set off against,verb
emit,verb
decrypt,verb
watch over,verb
go along with,verb
exstend,verb
be obsessed,verb
appal,verb
put in an all-nighter,verb
slate,verb
buoy up,verb
adjudicate,verb
prearrange,verb
feel better,verb
trace step by step,verb
parachute,verb
wipe off,verb
angle,verb
awake,verb
mechanise,verb
square,verb
resonate,verb
initialise,verb
mesh,verb
tarnish,verb
keep well,verb
sniff,verb
get ready,verb
stick to,verb
remain awake,verb
didn't have,verb
dwell on,verb
blob,verb
wow,verb
fall through,verb
mouth,verb
petrify,verb
accuse oneself,verb
stack,verb
change form,verb
calender,verb
have a veto,verb
outfit,verb
prime,verb
make public,verb
flap,verb
abhor,verb
ventilate,verb
showcase,verb
be gored,verb
snub,verb
cruise,verb
sync,verb
regain composure,verb
live opposite,verb
privateer,verb
go over to the enemy,verb
culture,verb
ground,verb
co-opt,verb
make impossible,verb
outnumber,verb
evidence,verb
iterate,verb
have particular importance,verb
flavor,verb
redraw,verb
idolise,verb
season,verb
impel,verb
swathe,verb
idealise,verb
weed,verb
plunder,verb
be on remanded,verb
naturalise,verb
get excited,verb
be irrepressibly cheerful,verb
enshroud,verb
be a disappointment,verb
make history,verb
trump,verb
be deep,verb
near,verb
peep out,verb
protrude,verb
take responsibility,verb
doom,verb
skyrocket,verb
become destitute,verb
whir,verb
co-exist,verb
come to an end,verb
foam,verb
crane,verb
affront,verb
mercerise,verb
bustle about,verb
concretise,verb
backtrack,verb
contaminate,verb
don't have,verb
enfeeble,verb
caution,verb
wobble,verb
supply water,verb
demarcate,verb
stultify,verb
enswathe,verb
warm up,verb
be about to do,verb
throw out,verb
gibbet,verb
become friends,verb
swap,verb
pay at the cash desk,verb
reedit,verb
mass-produce,verb
gyrate,verb
ache,verb
go through a crisis,verb
continue tomorrow,verb
be at the top,verb
liken,verb
rethink,verb
come close,verb
creep,verb
move aside,verb
work against,verb
squander,verb
remodel,verb
vibrate,verb
walk sideways,verb
mash,verb
be valid,verb
be frightened,verb
end in tragedy,verb
interconnect,verb
come to be,verb
be late,verb
preoccupy,verb
spout,verb
knead,verb
pass# by,verb
as come in,verb
engender,verb
do# this way,verb
smash into,verb
bend down,verb
tabulate,verb
incarcerate,verb
retaliate,verb
gripe,verb
become tender,verb
phase,verb
plagiarise,verb
aspirate,verb
extort,verb
retract,verb
lisp,verb
coerce,verb
galvanise,verb
anathematise,verb
pen,verb
fraternize,verb
plumb,verb
sequestrate,verb
affix,verb
remount,verb
gratify,verb
trumpet,verb
regroup,verb
cycle,verb
validate,verb
know the subject really well,verb
enamel,verb
toast,verb
straighten,verb
hobble,verb
whack,verb
go across,verb
rush forward,verb
proffer,verb
redraft,verb
patch up,verb
have a thorough knowledge,verb
float,verb
mildew,verb
abominate,verb
reissue,verb
commercialise,verb
lean out,verb
keep up,verb
disparage,verb
despair,verb
tramp,verb
deselect,verb
manure,verb
edge,verb
follow with its eyes,verb
prospect,verb
become decrepit,verb
creak,verb
tie up,verb
warp,verb
put up the price,verb
put the plan in action,verb
rummage,verb
reel,verb
mistake,verb
scroll down,verb
oil,verb
sate,verb
roll up,verb
droop,verb
as go,verb
camouflage,verb
mint,verb
bore,verb
tile,verb
dot,verb
doctor,verb
gamble,verb
throw a party,verb
distend,verb
be still working,verb
spy,verb
carry on,verb
drive mad,verb
mess up,verb
sterilize,verb
drag-race,verb
trill,verb
dishonour,verb
interchange,verb
avoid responsibility,verb
squash,verb
splutter,verb
button,verb
be in love,verb
throng,verb
sock,verb
foam at the mouth,verb
spoil fun to,verb
ionise,verb
banter,verb
dandle,verb
be suitable,verb
subsidise,verb
laugh along with,verb
hunch,verb
give complex,verb
solder,verb
make happy,verb
angling,verb
table the motion,verb
go into action,verb
pulsate,verb
congregate,verb
machine-gun,verb
reelect,verb
demodulate,verb
reach rock bottom,verb
earn money,verb
masticate,verb
seep,verb
keep the peace,verb
hang about,verb
goad,verb
masquerade,verb
sublimate,verb
whisk,verb
reuse,verb
buckle,verb
clip,verb
burgle,verb
buck,verb
go straight on,verb
joust,verb
vacation,verb
matriculate,verb
make a forced landing,verb
revolve,verb
crop,verb
be obstinate,verb
fall off,verb
char,verb
lime,verb
join up,verb
degrease,verb
hope you will continue to be interested in,verb
see the point,verb
shy,verb
be shipwrecked,verb
curate,verb
cuddle,verb
rehash,verb
wade into,verb
backfire,verb
shelve,verb
intimate,verb
go along to,verb
embargo,verb
revamp,verb
be offended,verb
nick,verb
fine-tune,verb
long for,verb
be in the history,verb
unearth,verb
synchronise,verb
muddle,verb
bloom,verb
there be,verb
dwell upon,verb
do with care,verb
growl,verb
ferry,verb
forestall,verb
hypothesize,verb
stand against,verb
form an alliance against,verb
shed light on,verb
make slow and difficult progress,verb
decease,verb
ready,verb
stock,verb
wager,verb
reconstitute,verb
beware,verb
rise up,verb
be still in,verb
become brutalised,verb
whitewash,verb
deforest,verb
be still not working,verb
get broader,verb
go on with an idea,verb
moot,verb
overdo,verb
cackle,verb
imbibe,verb
hasten,verb
lug,verb
clog up,verb
unfit,verb
churn up,verb
come round to see,verb
delineate,verb
gnash,verb
graft,verb
deify,verb
gorge,verb
squirm,verb
nail,verb
hiccup,verb
confuse the hell out of,verb
caress,verb
stop feeling dizzy,verb
pit,verb
gleam,verb
subpoena,verb
overwork,verb
elicit,verb
illuminate,verb
drain dry,verb
equalise,verb
go to rack and ruin,verb
flag,verb
look at,verb
agree with,verb
philosophise,verb
warble,verb
yap,verb
clench,verb
win on points,verb
shear,verb
dwell,verb
contend,verb
grow drowsy,verb
freeze hard,verb
mislay,verb
obsolete,verb
potter about,verb
dial,verb
colonise,verb
renovate,verb
be too clever by half,verb
plane,verb
industrialise,verb
look forward to hearing from you,verb
tie up hard,verb
stone,verb
twig,verb
remand in custody,verb
shoo,verb
pat,verb
sweep out,verb
continue in its error,verb
give off,verb
epitomize,verb
get in the quarter finals,verb
recoup,verb
put the sauce through a sieve,verb
lighten,verb
purport,verb
rave,verb
wiggle,verb
acclimatise,verb
collate,verb
disrobe,verb
rope,verb
launder,verb
slope,verb
start to process,verb
nod,verb
be hit by,verb
cultivate the loyalty,verb
unravel,verb
make popcorn,verb
whirl,verb
attend to,verb
slump,verb
be racked with pain,verb
make possible,verb
bronze,verb
decode,verb
come under scrutiny,verb
snap at,verb
sieve,verb
chant,verb
confuse the heck out of,verb
make a show of,verb
have flu,verb
carp,verb
abide by,verb
hollow,verb
pass off as,verb
use honeyed words,verb
reword,verb
provision,verb
chuckle,verb
guillotine,verb
let lose,verb
excrete,verb
lull,verb
slumber,verb
felt,verb
keep on being,verb
overpower,verb
go on down,verb
surmise,verb
rush into a decision,verb
trickle,verb
elbow,verb
disrespect,verb
gel,verb
misrepresent,verb
hem,verb
cipher,verb
misuse,verb
call out,verb
cluck,verb
cremate,verb
choke with smoke,verb
curl,verb
low,verb
dribble,verb
be abreast,verb
deteriorate,verb
perforate,verb
whinny,verb
drench,verb
be steeped in,verb
soak,verb
slither,verb
capitalise,verb
mangle,verb
lop,verb
gaze,verb
grass,verb
battle,verb
veil,verb
stint,verb
unfasten,verb
lose the joke,verb
queue,verb
move gracefully,verb
prosper,verb
stop up,verb
cuff,verb
go to bed,verb
violate,verb
give in,verb
tussle,verb
deafen,verb
station,verb
prophesy,verb
lure,verb
receive communion,verb
bracket,verb
feel up,verb
live in,verb
miss the turn,verb
recoil,verb
magnetise,verb
toll,verb
use adjectivally,verb
bay,verb
become friends with,verb
crouch,verb
broach,verb
restore order,verb
page,verb
drive crazy,verb
cast doubt on,verb
snag,verb
serve up,verb
continue on its course,verb
demineralise,verb
be just right,verb
romp,verb
retrofit,verb
crash head-on,verb
flow into,verb
hold up for show,verb
throw together,verb
pillage,verb
divulge,verb
snake,verb
politicise,verb
grieve about,verb
stop over,verb
argue for,verb
execute in writing,verb
memorialize,verb
flutter,verb
urbanise,verb
eavesdrop,verb
play it cool,verb
pervert,verb
predestine,verb
firm,verb
overbalance,verb
fence,verb
be a car heading straight for us,verb
dwindle,verb
output,verb
muster,verb
assuage,verb
tube,verb
describe as,verb
eddy,verb
wall in,verb
slave,verb
repent,verb
save up,verb
get pregnant,verb
stutter,verb
