proprietário	landlady	noun	0.99
abono	outpost	noun	0.93
cercania	closeness	noun	0.97
ancorar	anchor	verb	0.91
quarenta	forty	numeral	0.96
monitorização	monitoring	noun	0.94
Lus	Dauti	properNoun	0.99
regular	standard	adjective	0.83
refúgio	hideaway	noun	0.93
visibilidade	visibility	noun	0.95
exoneração	exoneration	noun	0.96
guarda	guard	noun	0.95
néscio	fool	adjective	0.92
racionalidade	rationality	noun	0.93
milionariamente	on home ground	adverb	0.99
alcantilado	cliff	noun	0.92
rotina	routine	noun	0.92
decolar	elevate	verb	0.82
cartão	card	noun	0.96
desconhecedor	sickly-looking	adjective	0.97
check-out	west end	noun	0.99
ocidente	occident	noun	0.99
tríade	triad	noun	0.98
calmamente	quietly	adverb	0.94
filho	son	noun	0.99
ligeiro	lightweight	adjective	1.0
reativação	reflation	noun	1.0
aos montes	to the utmost	adverb	0.94
inimigo	foe	noun	0.99
sediar	receive	verb	0.95
sustentavelmente	sustainably	adverb	0.87
meta	cairn	noun	0.87
seio	sinus	noun	1.0
Rubiralta	Malakai	properNoun	0.96
fera	hybridization	noun	0.83
treva	dark	noun	0.88
noivo	bridegroom	noun	0.98
indiretamente	vicariously	adverb	0.99
desgraça pouca é bobagem	at the close of the year	adverb	0.97
guerreiro	martial	adjective	0.92
problemático	problematic	adjective	0.97
som	sound	noun	0.96
em vão	in vain	adverb	0.98
repressivo	repressive	adjective	0.99
bilheteira	locker	noun	0.87
gênero	genre	noun	0.99
diluição	dilution	noun	0.98
imobiliária	real estate	noun	0.97
arrogância	arrogance	noun	0.9
carinhoso	warm-hearted	adjective	0.99
ventilador	fan	noun	0.96
temporão	early	adjective	0.96
consistente	consistent	adjective	0.91
extruir	become mouldy	verb	0.98
chapéu	bonnet	noun	0.97
lançar	toss	verb	0.97
dupla	couple	noun	0.96
rede	network	noun	0.98
pensão	guesthouse	noun	0.98
substância	substance	noun	0.96
assentir	assent	verb	0.92
elasticidade	elasticity	noun	0.92
dermatológico	ex-communist	adjective	0.76
mobiliário	bubbly	adjective	0.8
tchau	with every convenience	adverb	0.99
interditadamente	in March	adverb	0.98
elementar	elementary	adjective	0.95
a varejo	in great detail	adverb	0.85
Infarmed	Shmatko	properNoun	0.99
Mello	Hama	properNoun	0.96
valentemente	with the sun	adverb	0.86
Lituânia	Lithuania	properNoun	0.96
empilhamento	mountain hut	noun	0.92
ovação	ovation	noun	0.98
postumamente	posthumously	adverb	0.97
belamente	beautifully	adverb	0.93
CVTelecom	Altyntau	properNoun	0.99
sedimentar	lay down	verb	0.84
depressivamente	without prior notice	adverb	0.83
configurar	configure	verb	0.92
microbiano	microbial	adjective	1.0
efectivar	twig	verb	0.95
aclimatar	acclimate	verb	0.97
Médio Oriente	Middle East	properNoun	0.99
conforme combinamos	that's that	interjection	0.99
arrepender	lament	verb	0.88
refinado	refined	adjective	0.9
maleabilidade	malleability	noun	0.95
indicação	indication	noun	0.88
dentado	toothed	adjective	0.99
para perto de	grosso modo	adverb	0.98
isoladamente	isolatedly	adverb	0.92
nodo	node	noun	0.95
tributação	taxation	noun	0.94
Vicente	Vicente	properNoun	0.99
certeza	certainty	noun	0.94
transporte	transport	noun	0.98
empacotamento	packaging	noun	0.93
astrônomo	astronomer	noun	0.99
dependente	dependent	adjective	0.99
apresentar	feature	verb	0.94
Gutiérrez	Gutiérrez	properNoun	1.0
URL	prune	noun	0.9
ninho	nest	noun	0.97
microeconómico	gibraltarian	adjective	0.77
demais	fricativisation	noun	0.99
litigar	propagandize	verb	0.85
frequentar	frequent	verb	0.97
qual	how	adverb	0.85
qual	how	relativePronoun	0.99
qual	which one	pronoun	0.99
qual	which one	interrogativePronoun	0.91
assinante	signer	noun	0.89
Salgueiro	Salgueiro	properNoun	0.96
marca	marking	noun	0.92
reprodução	reproduction	noun	0.98
duplicação	duplication	noun	0.98
sábio	sage	adjective	0.99
complemento	stabbing	noun	0.75
Wifredo	Wifredo	properNoun	0.98
lance	bidding	noun	0.87
inquebrantavelmente	concomitantly	adverb	0.95
subtil	subtle	adjective	0.94
roda	wheel	noun	0.9
devastar	chop	verb	0.89
teclado	keyboard	noun	0.97
Ghana	Ghana	properNoun	0.98
desenhar	pencil	verb	0.98
fatalidade	fado	noun	0.83
canonicamente	canonically	adverb	1.0
alpaca	alpaca	noun	0.97
desflorestação	deforestation	noun	0.99
rebaixo	kale	noun	0.98
sul-africano	south african	adjective	0.97
multifuncionalidade	mollisol	noun	0.92
Gallopín	Aeschylia	properNoun	0.99
indevidamente	improperly	adverb	0.78
apesar	needless to say	subordinatingConjunction	0.98
carbonizar	carbonise	verb	0.98
conseqüentemente	hereupon	adverb	0.97
rijamente	its	adverb	0.92
Afonso	Alfons	properNoun	0.95
Ca	melagocytosis	noun	0.99
Cardozo	Gileberte	properNoun	0.84
concretização	concretion	noun	0.97
bilião	trillion	noun	0.99
manutenção	upkeep	noun	0.99
emissário	emissary	noun	0.9
de ascensão	upward	adjective	0.95
dosificação	dosage	noun	0.93
nobreza	peerage	noun	1.0
Relvado	Icav	properNoun	0.99
reassociar	work jointly	verb	0.97
simpaticamente	in a southwardly direction	adverb	0.87
mão de ferro	innermost	adverb	0.98
responsavelmente	responsibly	adverb	1.0
talhar	crop	verb	0.99
Anyós	Chemil	properNoun	0.96
anexar	annex	verb	0.88
esmagar	squash	verb	0.78
sonhar	dream	verb	0.99
França	France	properNoun	0.95
providência	providence	noun	0.98
majoritário	majority	adjective	0.99
aglutinar	agglutinate	verb	0.97
correto	correct	adjective	0.98
sucessivamente	successively	adverb	0.99
fraudador	anoxemia	noun	0.95
artilharia	artillery	noun	0.99
democratização	democratization	noun	0.99
terrível	dreadful	adjective	0.99
coplanar	well-provided	adjective	0.98
muito próximo	on the same wavelength	adverb	0.97
analogicamente	analogically	adverb	1.0
apressar	hurry	verb	0.85
inúmero	uncountable	adjective	0.91
engatar	band	verb	0.97
Tunísia	Tunis	properNoun	0.98
extrair	glean	verb	0.94
nexo	nexus	noun	0.98
viagem	travel	noun	1.0
subcategoria	subcategory	noun	1.0
escola	school of thought	noun	0.99
centro hospitalar	throw-in	noun	0.99
DNA	DNA	noun	0.97
d	ski cabin	noun	0.83
corretamente	just right	adverb	0.99
desinibir	take precautions	verb	0.98
preguiçoso	lazy	adjective	0.96
indução	induction	noun	1.0
acontecimento	event	noun	0.98
calefacção	heating	noun	0.98
repor	replace	verb	0.89
responsável	accountable	adjective	1.0
vazamento	fugue	noun	0.99
quantidade	quantity	noun	0.99
ali	out there	adverb	1.0
instância	instance	noun	0.86
palestra	chat	noun	0.95
debater	debate	verb	0.95
namorado	bridegroom	noun	0.99
tributar	make unpleasant	verb	0.78
abreviatura	abbreviation	noun	0.98
varredura	superstring theory	noun	0.95
paramétrico	parametric	adjective	0.99
activação	activation	noun	0.98
menino	boy	noun	0.99
condicionar	condition	verb	0.93
acidentalmente	accidentally	adverb	0.97
hoje em dia	nowadays	adverb	0.99
inadequadamente	inadequately	adverb	0.96
supostamente	reputedly	adverb	0.97
sobrevir	come about	verb	0.91
zootécnico	paramagnetic	adjective	0.95
desnecessário	inessential	adjective	0.98
optimamente	optimally	adverb	0.98
cooperativismo	myelocyte	noun	0.92
categoricamente	adamantly	adverb	0.99
predeterminado	diminished	adjective	0.8
