source,POS
gaucher,adjective
oublieux,adjective
gagnant,adjective
intrépide,adjective
invaincu,adjective
procédurier,adjective
globulaire,adjective
emphysémateux,adjective
galénique,adjective
communicatif,adjective
surprenant,adjective
modulable,adjective
épistémique,adjective
maligne,adjective
piteux,adjective
colloquial,adjective
intragénérationnel,adjective
conformiste,adjective
zoonotique,adjective
anthropophage,adjective
tricyclique,adjective
dérivé,adjective
roman,adjective
informatique,adjective
fibrinolytique,adjective
globuleux,adjective
contrit,adjective
finançable,adjective
semi-vocalique,adjective
ras,adjective
agglutinant,adjective
totalitaire,adjective
antisyphilitique,adjective
tractable,adjective
catho,adjective
multilingue,adjective
réflexologique,adjective
innovant,adjective
divisoire,adjective
discutable,adjective
anomérique,adjective
racial,adjective
kazakh,adjective
patriotique,adjective
fainéant,adjective
népalais,adjective
radiogénique,adjective
monophonique,adjective
médiopalatal,adjective
énergique,adjective
thermonucléaire,adjective
impalpable,adjective
intéroceptif,adjective
piquant,adjective
satanique,adjective
législatif,adjective
ton,adjective
impavide,adjective
ministrable,adjective
exemplaire,adjective
dixième,adjective
hygrophile,adjective
canonique,adjective
échauffé,adjective
XVème,adjective
topologique,adjective
svelte,adjective
sportif,adjective
ampoulé,adjective
inviolé,adjective
très fécond,adjective
précolombien,adjective
ornithologique,adjective
décevant,adjective
sutural,adjective
dimensionné,adjective
antisportif,adjective
débordant,adjective
adventiste,adjective
démiurgique,adjective
ukrainien,adjective
privé de liberté,adjective
accumulateur,adjective
sapiens,adjective
appréhensif,adjective
anticipatif,adjective
ascorbique,adjective
immunitaire,adjective
pyrique,adjective
anaclitique,adjective
initié,adjective
frustré,adjective
rédactionnel,adjective
interdépartemental,adjective
bougon,adjective
vocationnel,adjective
abyssopélagique,adjective
guttural,adjective
stupide,adjective
ecclésial,adjective
passionnant,adjective
endogène,adjective
irrésistible,adjective
contemplatif,adjective
attributif,adjective
dicible,adjective
fossilisé,adjective
postulant,adjective
petit-rouge,adjective
assertif,adjective
dodécaédrique,adjective
organoleptique,adjective
pluviométrique,adjective
persique,adjective
métrique,adjective
ambidextre,adjective
végan,adjective
violenté,adjective
inassouvi,adjective
intra-articulaire,adjective
glénoïde,adjective
crânien,adjective
faradique,adjective
caméléonesque,adjective
superpositif,adjective
photographique,adjective
muonique,adjective
frugivore,adjective
lipophile,adjective
somali,adjective
anti-fatigant,adjective
réalisable,adjective
perceptif,adjective
historiciste,adjective
lysergique,adjective
monosyllabique,adjective
convoyeur,adjective
oscillométrique,adjective
directif,adjective
divulgateur,adjective
vicinal,adjective
homoparental,adjective
lithologique,adjective
d'assistance,adjective
aurignacien,adjective
scorpioïde,adjective
amoral,adjective
irresponsable,adjective
dévorant,adjective
préclassique,adjective
ottavien,adjective
staliniste,adjective
hippie,adjective
tellement de,adjective
expressionniste,adjective
excellent,adjective
anti-japonais,adjective
contributif,adjective
simplet,adjective
martensitique,adjective
frictionnel,adjective
sublimable,adjective
yttrique,adjective
mésopique,adjective
véhiculaire,adjective
humoristique,adjective
numide,adjective
agro-industriel,adjective
orant,adjective
burkinais,adjective
manche,adjective
excusable,adjective
diatonique,adjective
barbu,adjective
tournant,adjective
VIIIème,adjective
décemviral,adjective
pédiatrique,adjective
sclérotique,adjective
perceptible,adjective
microbiologique,adjective
désireux,adjective
dernier,adjective
menu,adjective
mimétique,adjective
transitoire,adjective
réputé,adjective
sableux,adjective
bossu,adjective
stomatologique,adjective
ascenseur,adjective
éludable,adjective
discoïde,adjective
transsonique,adjective
sioux,adjective
mon,adjective
marcescent,adjective
perpétuel,adjective
génomique,adjective
amphidrome,adjective
capucin,adjective
concordant,adjective
tout-terrain,adjective
hermitique,adjective
frêle,adjective
peu de,adjective
buccal,adjective
branchial,adjective
nilotique,adjective
ultramarin,adjective
serieux,adjective
insignifiant,adjective
coopérateur,adjective
protecteur,adjective
paralytique,adjective
reculé,adjective
hilaire,adjective
érysipélateux,adjective
vérifié,adjective
hâbleur,adjective
quitte,adjective
transgénique,adjective
anagrammatique,adjective
contextuel,adjective
métadiégétique,adjective
de ténériffe,adjective
vil,adjective
séminal,adjective
rédondant,adjective
joli,adjective
demi_pre,adjective
relax,adjective
