source,POS
nectar,noun
erreur d'approximation,noun
lie,noun
feu d'artifice,noun
chanterelle,noun
système de mesures,noun
braille,noun
érinacéidé,noun
mastication,noun
alésoir,noun
mycélium,noun
caducée,noun
chauvin,noun
cerisier à grappes,noun
nord-occidental,noun
contrefaçon,noun
appareil,noun
guanosine,noun
décadence,noun
courriel,noun
renouvellement,noun
prouesse,noun
généticien,noun
préceptorat,noun
vase à fleurs,noun
personne âgée,noun
irresponsabilité,noun
demi,noun
réflectivité,noun
perdrix,noun
réification,noun
insuccès,noun
chèque,noun
photoélasticimétrie,noun
Aléoutien,noun
égard,noun
photocopieuse,noun
aromathérapie,noun
aromaticité,noun
ultra-libéralisme,noun
rafle,noun
logographe,noun
désinstallation,noun
piaule,noun
difformité,noun
gésier,noun
chèvrefeuille,noun
angle au centre,noun
histolyse,noun
nationalisme,noun
média,noun
réalimentation,noun
onde,noun
sciences politiques,noun
lactoflavine,noun
coltan,noun
blennorragie,noun
pénombre,noun
basophilie,noun
chargement,noun
aérodrome,noun
convocation,noun
héraldiste,noun
galvanotype,noun
appui,noun
atélectasie,noun
indéfinition,noun
répétition,noun
semi-opéra,noun
jonc à coton,noun
phaéton,noun
triméthylamine,noun
actinométrie,noun
végétal,noun
théier,noun
xufa,noun
recirculation,noun
mini-fourgonnette,noun
aspartate,noun
conceptisme,noun
sollicitation,noun
dopamine,noun
pulpite,noun
délai,noun
hypercube,noun
nivologie,noun
naissance,noun
coma,noun
accessoire de toilette,noun
compossibilité,noun
nord-est,noun
arbrisseau,noun
pharmacologue,noun
phonographe,noun
nom de baptême,noun
transcription,noun
prodigalité,noun
désoxyribose,noun
daim,noun
activisme,noun
thoracotomie,noun
lépidolite,noun
Mo,noun
vache,noun
royaliste,noun
normand,noun
biologie,noun
prevente,noun
débris,noun
curiste,noun
H₂O,noun
alkékenge,noun
toxicité,noun
gorgerin,noun
instrumentalisme,noun
camarade,noun
primevère,noun
ptyaline,noun
Rohingya,noun
invertébré,noun
égoïste,noun
morpion,noun
ail,noun
granulite,noun
homard,noun
tempérament,noun
mapuche,noun
balsamine,noun
gecko,noun
tromboniste,noun
Afro-Cubain,noun
recollection,noun
transport aérien,noun
lacet,noun
scotisme,noun
trésorerie,noun
éthylation,noun
respectabilité,noun
storyboard,noun
solidarité,noun
mahdiste,noun
enzyme,noun
blé noir,noun
glande,noun
archichancelier,noun
islamiste,noun
glucide,noun
